"name","alt.name","venue"
"Bend FC Timbers Green B99","BEND FC TIMBERS BFCT U19BOYS (USA)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"BIFC Blue B01","Baindbridge Island FC B01","Tyee Cup U17-19"
"BIFC Blue B99","Bainbridge Island FC B99 Blue","NPSL DIVISION 1 (99) U19"
"BIFC Blue B99","BIFC Blue B99","River Jam Samba U17-19"
"BIFC Blue B99","Bainbridge Islan FC","Skagit Firecracker Div. 1 U18-19"
"BIFC Blue B99","Bainbridge Island FC B99 Blue","Crossfire Select U19"
"BIFC Blue B99","Bainbridge Island FC B99 Blue","Crossfire Select U19 Platinum"
"Blackhills FC Black B99","BLACKHILLS FC B 99 BLACK A (WA)","Nike Crossfire Challenge Gold Group U19"
"Blackhills FC Black B99","Blackhills FC B99 Black A","RCL B99 Div 2"
"Blackhills FC Black B99","33 Blackhills B99 Black","Rimland Challenge U19"
"Blackhills FC Black B99","Blackhills B99 Black","US Club Regionals B99"
"Blackhills FC Red B99","BLACKHILLS FC RED 99 (WA)","Nike Crossfire Challenge Silver Group U19"
"Blackhills FC Red B99","Blackhills FC B99 Red","NPSL DIVISION 2 (00/99) U19"
"Blackhills FC Red B99","34 Blackhills B99 Red","Rimland Challenge U19"
"Blackhills FC Red B99","BLACKHILLS FC RED 99","Clash At the Border Gold/Silver"
"Boise Nationals Timbers Blue B99","Boise Nationals Timbers 1999 Blue (ID) (SC)","Far West Regionals U18"
"Breakers Black B01","BREAKERS FC B01 BLACK-OWEN","Les Schwab NW Cup Boys High School"
"Breakers Black B01","Breakers FC B01 Black Owen","Mt Hood Challenge U19 Gold"
"Breakers Derby B00","IEYSA B00 Breakers FC Derby","PSPL Classic - East U19"
"Breakers Derby B00","BREAKERS FC DERBY B00 (WA)","River City Cup U19 Boys ('99) U19"
"Breakers Derby B00","Breakers FC B00 Derby","Seattle Cup BU18-19"
"Breakers Derby B00","BREAKERS DERBY 2000 BLACK","Snohomish United Invit Gold"
"Breakers Derby B00","Breakers FC B00/01 Derby","Mt Hood Challenge U19 Silver"
"Breakers Red B00","IEYSA B00 Breakers FC Red Smithson","PSPL Copa - East U18-19"
"Breakers Red B00","SPOKANE BREAKERS FC RED- SMITHSON (WA)","River City Challenge Boys U17-U19 ('01-'99) U19"
"Breakers Red B99","IEYSA B99 Breakers FC Red Chester","PSPL Copa - East U18-19"
"Breakers Red B99","BREAKERS FC B99 BREAKERS FC RED-SMITHSON (WA)","WA Cup Silver U19"
"BSC Portland Gold B01","BSC 01B Gold","Mt Hood Challenge U19 Gold"
"Burlingame Gold B99","BURLINGAME BSC 1999B GOLD","FWRL CAN At Large U19"
"Burlingame Gold B99","BURLINGAME BSC 1999B GOLD","FWRL CAN Premier U19"
"Butte Orange B99","BUTTE ORANGE 1999B-SE (MT)","River City Cup U19 Boys ('99) U19"
"Calgary Foothills DA B99","Foothills DA 99-00","Sounders FC Cup BU18-19"
"California Northstars B99","SACYSL CALIFORNIA NORTHSTARS 99B","FWRL CAN At Large U19"
"Capital FC Timbers Black B99","CFC 99B Black Boyd","Mt Hood Challenge U19 Silver"
"Capital FC Timbers Red B00","CAPITAL FC TIMBERS 2000 BOYS RED (OR)","Oswego Nike Cup Super Group Silver U19"
"Capital FC Timbers Red B01","CFC 01B Soboll","Mt Hood Challenge U19 Silver"
"Capital FC Timbers Red B99","CAPITAL FC TIMBERS BOYS 1999 RED (OR)","Nike Crossfire Challenge Super Group U19"
"Cascade FC Green B00","62 Cascade FC B2000","Baker Blast U19"
"Cascade Rush Steelheaders B99","CASCADE RUSH STEELHEADERS (OR)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"Cascade Rush Steelheaders B99","CASCADE RUSH STEELHEADERS (OR)","Timbers Winter Showcase 1999 Showcase U19"
"CCB Inter B99","CENTRAL CIT BREAKERS INTER","Clash At the Border Bronze"
"CCV Stars Black B99","CCV STARS 99 BOYS","FWRL Desert 1999/1998 U19"
"Central WA SA Navy B99","CWS B99 Navy","Labor Day Cup BU19"
"Central WA SA Navy B99","CENTRAL WASHINGTON SOUNDERS CWS B-99 ANABTAWI (WA)","Nike Crossfire Challenge Super Group U19"
"Central WA SA Navy B99","CWSA B99 Navy Anabtawi","PSPL WNPL U19"
"Central WA SA Navy B99","CWSA B99 Anabtawi","US Club Regionals B99"
"Chilliwack FC Attack B99","29 Chilliwack FC Attack","Rimland Challenge U19"
"Columbia United Hermiston Heat B01","Hermiston United B01","Mt Hood Challenge U19 Gold"
"Crossfire Oregon Green I B00","CROSSFIRE OREGON CROSSFIRE B00/99 GREEN I (OR)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Oregon Green I B99","CROSSFIRE OR 2000/99 GREEN","PCU Summer Classic HS Boys Silver"
"Crossfire Oregon Green I B99","Crossfire Oregon 99/00B Green I","Mt Hood Challenge U19 Premier"
"Crossfire Oregon Green I B99","CROSSFIRE OREGON CROSSFIRE B00/99 GREEN I (OR)","Timbers Winter Showcase 1999 Showcase U19"
"Crossfire Oregon Green II B01","Crossfire Oregon 01B Green 2","Mt Hood Challenge U19 Silver"
"Crossfire Oregon Green II B99","CROSSFIRE OR 2000/99 GREEN II (OR)","Oswego Nike Cup Super Group Silver U19"
"Crossfire Oregon Green II B99","Crossfire Oregon Green II B99'/00'","Rainier Challenge Samba U19"
"Crossfire Oregon Green II B99","Crossfire Oregon 99/00B Green II","Mt Hood Challenge U19 Silver"
"Crossfire Premier A B00","Crossfire Premier B00A","Rainier Challenge Copa U19"
"Crossfire Premier A B00","CROSSFIRE PREMIER CROSSFIRE B00A (WA)","REDAPT Cup Gold U19"
"Crossfire Premier A B00","CROSSFIRE PREMIER CROSSFIRE B00A","Snohomish United Invit Gold"
"Crossfire Premier A B00","CROSSFIRE PREMIER B00A","PCU Summer Classic HS Boys Gold"
"Crossfire Premier A B01","CROSSFIRE PREMIER B01-A (WA)","REDAPT Cup Silver U19"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","Nike Crossfire Challenge Super Group U19"
"Crossfire Premier A B99","Crossfire Premier B99 A","RCL B99 Div 1"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A (WA)","REDAPT Cup Gold U19"
"Crossfire Premier A B99","CROSSFIRE PREMIER B99A","Showcase of Champions U18/19 BOYS"
"Crossfire Premier B B00","CROSSFIRE PREMIER B00-B WISKEL (WA)","REDAPT Cup Gold U19"
"Crossfire Premier B B99","CROSSFIRE PREMIER B99 B (WA)","Nike Crossfire Challenge Silver Group U19"
"Crossfire Premier B B99","Crossfire Premier B99 B","RCL B99 Div 2"
"Crossfire Premier B B99","CROSSFIRE PREMIER B99 B (WA)","REDAPT Cup Gold U19"
"Crossfire Premier B B99","CROSSFIRE PREMIER B99 HILL","Showcase of Champions U18/19 BOYS"
"Crossfire Premier C B00","Crossfire Premier B00C","Rainier Challenge Samba U19"
"Crossfire Premier C B00","CROSSFIRE PREMIER B00C (WA)","REDAPT Cup Silver U19"
"Crossfire Select Button B00","CROSSFIRE SELECT BUTTON B'00 (WA)","REDAPT Cup Silver U19"
"Crossfire Select Button B00","Crossfire Select B00 Button","Crossfire Select U19"
"Crossfire Select Button B00","Crossfire Select B00 Button","Crossfire Select U19 Platinum"
"Crossfire Select Cantrell B00","Crossfire Select B00-Cantrell","River Jam Copa U17-19"
"Crossfire Select Cantrell B00","Crossfire Select B00 Cantrell","Sounders FC Cup BU18-19"
"Crossfire Select Cantrell B00","Crossfire Select B00 Cantrell","Crossfire Select U19 Gold"
"Crossfire Select Greenwalt B01","Crossfire Select B01 Greenwalt","Crossfire Select U19 Gold"
"Crossfire Select Leviten B99","Crossfire Select B99 Leviten","NPSL DIVISION 1 (99) U19"
"Crossfire Select Leviten B99","Crossfire Select B99 Leviten","Crossfire Select U19 Platinum"
"Crossfire Select Taylor B99","64 Crossfire Select B99 Taylor","Baker Blast U19"
"Crossfire Select Taylor B99","Crossfire Select B99 Taylor","NPSL DIVISION 1 (99) U19"
"Crossfire Select Taylor B99","Crossfire Select B99 Taylor","Crossfire Select U19"
"Crossfire Select Taylor B99","Crossfire Select B99 Taylor","Crossfire Select U19 Platinum"
"Crossfire Yakima A B00","CROSSFIRE YAKIMA B00 (WA)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Yakima A B00","CROSSFIRE YAKIMA B00","Summer Slam Gold/Silver"
"Crossfire Yakima B B01","Crossfire Yakima B01 B Mendoza","Xtreme Cup BU17 Gold - 19"
"CSC Storm B99","CSC 99B","Beaverton Cup U19 Gold"
"CSC Storm Navy B99","CORVALLIS CSC 99B","Showcase of Champions U18/19 BOYS"
"CSC Storm Navy B99","CORVALLIS SC 99B","Clash At the Border Super Gold/Silver"
"CUSC Blue B99","CLACKAMAS UNITED SOCCER CUSC 99B LENNY FC (OR)","Oswego Nike Cup Super Group Silver U19"
"CUSC Blue B99","CUSC 99B Lenny FC","Mt Hood Challenge U19 Bronze"
"Eastside FC Blue B00","Eastside FC BU00 Blue Robson","Rainier Challenge Samba U19"
"Eastside FC Red B99","Eastside FC B99","Eastside FC Cup BU18-19"
"Eastside FC Red B99","Eastside FC B99 Red A","RCL B99 Div 1"
"Eastside FC Red B99","EASTSIDE FC EFC B99 RED","Showcase of Champions U18/19 BOYS"
"Eastside FC Red B99","EFC-WA B99 Red","Beaverton Cup U19 Gold"
"Eastside FC White B99","Eastside FC B99 White","Rainier Challenge Samba U19"
"Eastside FC White B99","Eastside FC B99 White B","RCL B99 Div 2"
"Eastside Timbers Black B99","EASTSIDE TIMBERS IPSWICH TOWN","PCU Summer Classic HS Boys Silver"
"Eastside Timbers Black B99","EASTSIDE TIMBERS IPSWICH TOWN (OR)","Timbers Winter Showcase 1999 Showcase U19"
"Eastside Timbers Red B99","EASTSIDE TIMBERS WEST BROM","Clash At the Border Gold/Silver"
"Eastside Timbers Red B99","EASTSIDE TIMBERS WEST BROM (OR)","Nike Crossfire Challenge Gold Group U19"
"Eastside Timbers Red B99","EASTSIDE TIMBERS WEST BROM (OR)","Timbers Winter Showcase 1999 Showcase U19"
"Edmond Premier Titans B99","Edmond Premier Soccer Academy Titans BU99","PSPL Classic - West U19"
"Emerald City FC Green B00","EMERALD CITY FC ECFC M00 GREEN","Snohomish United Invit Gold"
"Emerald City FC Green B99","EMERALD CITY FC ECFC M99 GREEN (WA)","Nike Crossfire Challenge Silver Group U19"
"Emerald City FC Green B99","Emerald City FC M99 Green","PSPL WSPL U19"
"Emerald City FC Green B99","EMERALD CITY FC ECFC M99 GREEN (WA)","WA Cup Gold U19"
"Encinitas Express e3 B99","Express Boys 1999 e3 - Hargreaves","FWRL CAS B99"
"ETFC Rovers Black B00","EUGENE TIMBERS FC ETFC 00 B ROVERS BLACK (OR)","Timbers Winter Showcase 1999 Showcase U19"
"ETFC Rovers Black B00","ETFC 00B Rovers","Beaverton Cup U19 Gold"
"European Football School B00","69 European Football School - U18 Boys","Baker Blast U19"
"FC Edmonds Forza B99","FC Edmonds Forza","PSPL Classic - West U19"
"FC Edmonds Forza B99","FC Edmonds Forza","Seattle Cup BU18-19"
"FC Edmonds Forza B99","FC EDMONDS FORZA (WA)","WA Cup Silver U19"
"FC Edmonds Forza B99","FC Edmonds Forza","Crossfire Select U19"
"FC Edmonds Forza B99","FC Edmonds Forza","Crossfire Select U19 Platinum"
"FC Edmonds Riptide B01","FC Edmonds Riptide 01","RVS Classic BU17-19"
"FC Portland Navy B00","FC PORTLAND ACADEMY FC PORTLAND 00B NAVY (OR)","Timbers Winter Showcase 1999 Showcase U19"
"FC Portland Navy B00","FCP 00B NAVY","Beaverton Cup U19 Gold"
"FC Portland Navy B01","FC Portland 01B Navy","Mt Hood Challenge U19 Gold"
"FC Portland Navy B98","FC PORTLAND 1998","PCU Summer Classic HS Boys Gold"
"FC Portland Navy B99","FC Portland 99B","Mt Hood Challenge U19 Premier"
"FC Portland White B00","FC PORTLAND ACADEMY 00B WHITE","Clash At the Border Gold/Silver"
"FC Portland White B00","FC Portland 00B White","Mt Hood Challenge U19 Premier"
"FC Salmon Creek Blue B00","SALMON CREEK FCSC B2000","PCU Summer Classic HS Boys Silver"
"FC Salmon Creek Blue B00","SALMON CREEK B2000","Summer Slam Gold/Silver"
"FC Salmon Creek Blue B00","FCSC B00","Mt Hood Challenge U19 Silver"
"FC Salmon Creek Juventus B00","FC MULHOUSE JUVENTUS 00","Clash At the Border Super Gold/Silver"
"FC Salmon Creek Juventus B00","FC Mulhouse B2000","Eastside FC Cup BU18-19"
"FC Salmon Creek Juventus B00","FC Mulhouse Juventus B00","Mt Hood Challenge U19 Premier"
"FC Spokane Babinski B99","FC Spokane BU99 Babinski","PSPL Classic - East U19"
"FC Spokane Babinski B99","FC SPOKANE BABINSKI B99 (WA)","River City Cup U19 Boys ('99) U19"
"FC Spokane Babinski B99","FC SPOKANE BABINSKI B99 WHITE (WA)","River City Challenge Boys U17-U19 ('01-'99) U19"
"FC Spokane Triplett B01","FC Spokane BU00/01 Triplett","PSPL Copa - East U18-19"
"FC Spokane Triplett B01","FC SPOKANE B01 TRIPLETT (USA)","River City Challenge Boys U17-U19 ('01-'99) U19"
"FME Xtreme B99","FME Xtreme B00/99","NPSL DIVISION 2 (00/99) U19"
"FME Xtreme B99","FME Xtreme 00/99","River Jam Samba U17-19"
"FPSC Fury Black B B99","FPSC Fury BHS Black","PSPL WSPL U19"
"FPSC Fury Black B B99","FPSC FURY BHS BLACK (WA)","WA Cup Gold U19"
"FPSC Fury Black B B99","FPSC FURY BHS BLACK","WA Rush Cup BU19 Gold"
"FPSC Fury Black B00","FPSC FURY B00 BLACK","WA Rush Cup BU19 Gold"
"FPSC Fury Black B01","FPSC Fury B01 Black","Mt Hood Challenge U19 Gold"
"FPSC Fury Black B99","FPSC Fury B99 Black","Labor Day Cup BU19"
"FPSC Fury Black B99","FPSC FURY B99 BLACK (WA)","Nike Crossfire Challenge Super Group U19"
"FPSC Fury Black B99","FPSC Fury B99 Black","PSPL WNPL U19"
"FPSC Fury Black B99","FPSC FURY B99 BLACK (WA)","WA Cup Gold U19"
"FPSC Fury Black B99","FPSC Fury B99 Black","US Club Regionals B99"
"FPSC Strikers B99","FPSC -Rec B99 Strikers","PSPL Classic - West U19"
"FRAM Premier B99","FRAM B99-Lima","FWRL CAS B99"
"Fraser Valley Selects B00","FV Selects U18 Boys","Starfire Spring Classic BU18-19"
"Fuerza FC Academy B00","FUERZA FC ACADEMY B00","Clash At the Border Gold/Silver"
"Fuerza FC Academy B00","Fuerza FC BU18","Crossfire Select U19 Platinum"
"Fuerza FC B00","Fuerza FC B2000","Crossfire Select U19 Gold"
"Fullerton Rangers White B99","Fullerton Rangers White (CA-S) (SWC)","Far West Regionals U18"
"Fullerton Rangers White B99","Fullerton Rangers B99 White","FWRL CAS B99"
"Fusion FC B00","Fusion 00","RVS Classic BU17-19"
"Fusion FC B99","Fusion 99","RVS Classic BU17-19"
"FWFC Blue B00","FWFC B00 Blue","Starfire Spring Classic BU18-19"
"FWFC Blue B00","FWFC B00 Blue","Mt Hood Challenge U19 Gold"
"FWFC Blue B99","FWFC Blue","Mt Hood Challenge U19 Premier"
"Gala FC A B99","Gala FC Boys U19A","PSPL WNPL U19"
"Gala FC A B99","Gala FC Boys U19A","River Jam Copa U17-19"
"Gala FC A B99","GALA FC U19A (WA)","WA Cup Gold U19"
"Gala FC A B99","GALA FC U19A","Clash At the Border Super Gold/Silver"
"Gala FC B00","GALA FC U18A","Clash At the Border Super Gold/Silver"
"Gala FC B00","Gala FC Boys U18A","Eastside FC Cup BU18-19"
"GS Surf A B00","GREATER SEATTLE SURF GSS B00 A (WA)","REDAPT Cup Gold U19"
"GS Surf A B99","GREATER SEATTLE SURF GS SURF B99A (WA)","Nike Crossfire Challenge Super Group U19"
"GS Surf A B99","GS Surf B99 A","RCL B99 Div 1"
"GS Surf A B99","GREATER SEATTLE SURF GS SURF B99A (WA)","Timbers Winter Showcase 1999 FWRL U19"
"GS Surf B B99","GS SURF B99 B (WA)","Nike Crossfire Challenge Silver Group U19"
"GS Surf B B99","GS Surf B99 B","RCL B99 Div 2"
"GS Surf B B99","GS SURF B99 B","Snohomish United Invit Gold"
"Harbor Premier Green B00","Harbor Premier B01-00","RVS Classic BU17-19"
"Harbor Premier Green B00","Harbor Premier B01/00 Green","Tyee Cup U17-19"
"Harbor Premier Green B99","HARBOR PREMIER B99/00' GREEN (WA)","Nike Crossfire Challenge Silver Group U19"
"Harbor Premier Green B99","Harbor Premier B99 Green A","RCL B99 Div 3"
"Harbor Premier Green B99","Harbor Premier B00-99","RVS Classic BU17-19"
"Harbor Premier Green B99","Harbor Premier B99/00 Green","Tyee Cup U17-19"
"Harbor Premier Green B99","Harbor Premier B99/00 Green","Mt Hood Challenge U19 Gold"
"Heat FC NPL B99","Heat 99 FC (NV) (SC)","Far West Regionals U18"
"Helena Bengals B99","HYSA HHS BENGALS","PCU Summer Classic HS Boys Silver"
"Highline Premier Heat Blue B00","HPFC Heat 00","Sounders FC Cup BU18-19"
"Highline Premier Heat Blue B00","Highline Premier FC Heat 00","Starfire Spring Classic BU18-19"
"Highline Premier Heat Blue B99","HIGHLINE PREMIER FC HEAT B99 (WA)","Nike Crossfire Challenge Super Group U19"
"Highline Premier Heat Blue B99","Highline Premier FC Heat 99","PSPL WNPL U19"
"Highline Premier Heat Blue B99","HIGHLINE PREMIER FC HEAT B99","Showcase of Champions U18/19 BOYS"
"HSC Bayern Crusaders B01","HSC 01B Bayern","Mt Hood Challenge U19 Gold"
"Idaho Rush Premier B99","IDAHO RUSH 99 PREMIER (ID)","Timbers Winter Showcase 1999 Showcase U19"
"IEYSA Storm B B99","IEYSA B99 Storm FC Hemenway","PSPL Copa - East U18-19"
"IEYSA Storm Black B99","STORM FC 99 PROPHET BLACK","Les Schwab NW Cup Boys High School"
"IEYSA Storm Black B99","IEYSA B99 Storm FC Prophet","PSPL WSPL U19"
"IEYSA Storm Black B99","IEYSA STORM FC STORM PROPHET BLACK (WA)","River City Cup U19 Boys ('99) U19"
"IEYSA Valor Black B99","Valor BU19","Eastside FC Cup BU18-19"
"IEYSA Valor Black B99","IEYSA B99 Valor SC Black Torres","PSPL Classic - East U19"
"IEYSA Valor Black B99","VALOR BLACK (WA)","River City Cup U19 Boys ('99) U19"
"IEYSA Valor Maroon B02","VALOR B02 HEALY (USA)","River City Challenge Boys U17-U19 ('01-'99) U19"
"IEYSA Valor Maroon B99","IEYSA B99 Valor SC Maroon Koller","PSPL Copa - East U18-19"
"IEYSA Valor Maroon B99","VLAOR MAROON KOLLER (WA)","River City Cup U19 Boys ('99) U19"
"IFC Red B00","IFC B00 Red/Shane","NPSL DIVISION 2 (00/99) U19"
"IFC Red B00","30 Issaquah FC Arsenal BU00","Rimland Challenge U19"
"Impact FC Black B00","CSC Impact FC B00 Black","Rainier Challenge Samba U19"
"Impact FC Black B00","CSC Impact FC `00","Crossfire Select U19 Gold"
"ISC Gunners A B99","ISC Gunners B99-00A","Labor Day Cup BU19"
"ISC Gunners A B99","ISC GUNNERS FC ISC GUNNERS B99-00 A (WA)","Nike Crossfire Challenge Super Group U19"
"ISC Gunners A B99","ISC Gunners B99/00A","PSPL WSPL U19"
"ISC Gunners A B99","ISC GUNNERS FC ISC GUNNERS B99-00 A","Showcase of Champions U18/19 BOYS"
"ISC Gunners A B99","ISC Gunners B99/00A","US Club Regionals B99"
"ISC Gunners B B99","ISC Gunners B99/00B","PSPL Classic - West U19"
"ISC Gunners B B99","ISC Gunners B99-00B","Sounders FC Cup BU18-19"
"ISC Gunners B B99","ISC Gunners B99-00B","Starfire Spring Classic BU18-19"
"ISC Gunners B B99","ISC GUNNERS FC ISC GUNNERS B99-00B (WA)","WA Cup Silver U19"
"ISC Gunners B B99","ISC GUNNERS FC ISC GUNNERS B99-00B","WA Rush Cup BU19 Silver"
"Kent United Green B00","KYSA KENT UNITED B00 GREEN (WA)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"Kent United Green B00","Kent United B00 Green","Rainier Challenge Samba U19"
"Kent United Green B99","Kent United B99 Green","Labor Day Cup BU19"
"Kent United Green B99","Kent United B99 Green","NPSL DIVISION 1 (99) U19"
"Kent United Green B99","Kent United B99 Green","Xtreme Cup BU17 Gold - 19"
"Kitsap Alliance FC Red B00","Kitsap Alliance FC B00B","Starfire Spring Classic BU18-19"
"LA Premier B99","1999 LA Premier FC LAFA","FWRL CAS B99"
"Lake Hills Synergy B99","Lake Hills Synergy B99","Labor Day Cup BU19"
"Lake Hills Synergy B99","LAKE HILLS SYNERGY B99 (WA)","Nike Crossfire Challenge Gold Group U19"
"Lake Hills Synergy B99","Lake Hills Synergy B99","RCL B99 Div 2"
"LASC Cuervos B99","CUERVOS FC 99","Clash At the Border Super Gold/Silver"
"LASC Cuervos B99","Cuervos FC","Mt Hood Challenge U19 Gold"
"LASC Cuervos B99","Cuervos FC 99B","Beaverton Cup U19 Gold"
"Legends FC B99","Legends FC Boys B00/99 FC","FWRL CAS B99"
"Lethbridge B00","Lethbridge FC","Sounders FC Cup BU18-19"
"Marist Catholic HS B99","MARIST CATHOLIC HIGH SCHOOL (OR)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"Mercer Island FC Gunners B00","MIFC Gunners","NPSL DIVISION 2 (00/99) U19"
"Mercer Island FC Gunners B00","MI Gunners","Xtreme Cup BU17 Gold - 19"
"MPC Timbers B99","MPC TIMBERS (OR)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"MPC Timbers B99","MPC TIMBERS","Clash At the Border Bronze"
"MRFC Blue B00","MRFC","River Jam Samba U17-19"
"MRFC Blue B00","MRFC B00 Finseth","Mt Hood Challenge U19 Silver"
"MRFC Blue B99","68 MRFC B99 Blue (Maloy/Flint)","Baker Blast U19"
"MRFC Blue B99","MT. RAINIER FC (MRFC) MRFC B99 BLUE (WA)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
"MRFC Blue B99","MRFC B99 Blue (Maloy-Flint)","Labor Day Cup BU19"
"MRFC Blue B99","MRFC B99 Maloy/Flint","PSPL WSPL U19"
"MRFC Blue B99","MRFC B99 Blue (Maloy/Flint)","River Jam Copa U17-19"
"MRFC Blue B99","MT. RAINIER FC (MRFC) MRFC B99 BLUE (WA)","WA Cup Gold U19"
"Mukilteo Rush Irish Lions B99","Irish Lions","Cranberry Cup U18-19"
"Mukilteo Rush Irish Lions B99","Irish Lions","NPSL DIVISION 1 (99) U19"
"Mukilteo Rush Irish Lions B99","Irish Lions [99-00]","Sounders FC Cup BU18-19"
"MVP Rapids Navy B01","MVP Rapids 01","RVS Classic BU17-19"
"Newport FC B00","Newport FC B'00","NPSL DIVISION 2 (00/99) U19"
"NK Havoc B01","NK Havoc 01","River Jam Samba U17-19"
"NK United B99","NKSC UNITED","Clash At the Border Bronze"
"NK United B99","NK United BU99","Cranberry Cup U18-19"
"NK United B99","NK United B99","Labor Day Cup BU19"
"NK United B99","NK United 99","PSPL Classic - West U19"
"NK United B99","NKSC NK UNITED (WA)","WA Cup Silver U19"
"NM HS Black Tornado B99","NMHS Black Tornado","Mt Hood Challenge U19 Gold"
"Norpoint FC B99","Norpoint FC B99 Garcia","NPSL DIVISION 1 (99) U19"
"Nortac Sparta Red B00","Nortac Sparta B00 Red","River Jam Samba U17-19"
"Nortac Sparta Red B99","NORTAC SPARTA B99 Red","PSPL Classic - West U19"
"Nortac Sparta Red B99","NORTAC SPARTA B99 RED (WA)","WA Cup Silver U19"
"Nortac Sparta Red B99","Sparta B99","Mt Hood Challenge U19 Silver"
"North Idaho Inferno B99","NORTH IDAHO INFERNO F C BROWN B-99 (ID)","River City Cup U19 Boys ('99) U19"
"North Idaho Inferno B99","NORTH IDAHO INFERNO F C BROWN B99 (ID)","Timbers Winter Showcase 1999 FWRL U19"
"Northeast Blazers B99","NORTHEAST FC BLAZERS","WA Rush Cup BU19 Gold"
"NSC Impact B00","NSC Impact [B99-00]","Seattle Cup BU18-19"
"NSC Impact B00","NORTHSHORE SELECT IMPACT","Summer Slam Gold/Silver"
"NSC Impact B00","NSC B00 Vogt","Crossfire Select U19 Gold"
"NSC Montana B00","NSC MONTANA 2000 BOYS","Les Schwab NW Cup Boys High School"
"NSC Thunder Green B99","NSC Thunder B99 Green","Cranberry Cup U18-19"
"NSC Thunder Green B99","NSC B99 Thunder","NPSL DIVISION 2 (00/99) U19"
"NSC Thunder Green B99","NSC Thunder B99 Green","Xtreme Cup BU17 Gold - 19"
"NSC Thunder Green B99","NORTHSHORE SELECT NSC THUNDER B99 GREEN","WA Rush Cup BU19 Silver"
"NW United Black B00","NWU 01-00 Black Martin","Seattle Cup BU18-19"
"NW United Black B00","NW United B00 Black","Skagit Firecracker Div. 1 U18-19"
"Olympic Soccer Monarcas B99","OLYMPIC SOCCER MONARCAS (WA)","Bigfoot Gold U19"
"Oxnard Wave B99","Oxnard PAL 99 (CA-S) (FWCS)","Far West Regionals U18"
"Oxnard Wave B99","Oxnard Wave SC","FWRL CAS B99"
"Pacific FC Blue B01","PFC B01 Blue","Mt Hood Challenge U19 Silver"
"Pacific FC Blue-United B00","PACIFIC FC - UNITED (WA)","Bend Premier Cup Dairon Asprilla (U18/U19) Division U19"
