"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-09-10,"THUSC Rapidium G02",1,"LASC IFC Coras G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-10,"Table Rock Wildcats G02",1,"Grants Pass YSC Blazers Blue G02",7,"SOCL Cascade U15","home","away","Unk"
2016-09-10,"Ashland SC Crossfire G03",3,"Grants Pass YSC Chaos Blue G04",0,"SOCL Cascade U15","home","away","Unk"
2016-09-10,"Rogue Valley Timbers White G04",2,"Grants Pass YSC Chaos White G04",4,"SOCL Cascade U15","home","away","Unk"
2016-09-10,"Rogue Valley Timbers White G03",0,"Basin Utd Rage G03",4,"SOCL Cascade U15","home","away","Unk"
2016-09-10,"Rogue Valley Timbers White G02",4,"Basin Utd Rage G02",1,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Crossfire Select Miller G02",2,"Storm King G02",3,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
2016-09-11,"Bellevue United Blue Angels G02",3,"Crossfire Select Reimbold G02",1,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
2016-09-11,"Mukilteo Rush Nero G02",1,"PSA Force G02",5,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-11,"Seattle United W Blue G02",0,"Mukilteo Rush G02",3,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-11,"Bremerton United G02",0,"Whatcom FC Rangers Dev G02",5,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-11,"Lake Hills Supreme G02",9,"FME Fusion G02",0,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-11,"CSC Storm G02",1,"ETFC Force Black G02",0,"PTT G02 Premier","home","away","Unk"
2016-09-11,"Eastside Timbers Red G02",2,"NEU Noreaster White G02",0,"PTT G02 Premier","home","away","Unk"
2016-09-11,"THUSC Lithium G02",0,"Bend FC Timbers Red G02",2,"PTT G02 Division 1","home","away","Unk"
2016-09-11,"Thelo Thunder G02",0,"NWSC Impact G02",0,"PTT G02 Division 1","home","away","Unk"
2016-09-11,"Washington Timbers Green 2 G02",1,"FC Portland Navy G02",1,"PTT G02 Division 1","home","away","Unk"
2016-09-11,"Oregon Trails FC Fusion G02",6,"Pelada FA Willamette G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-11,"BSC Hood River Black G02",1,"FC Portland White G02",4,"PTT G02 Division 2","home","away","Unk"
2016-09-11,"Westside Timbers Samba TS G02",9,"BSC Portland Gold G02",2,"PTT G02 Division 2","home","away","Unk"
2016-09-11,"Pacific FC United G02",4,"LASC IFC Coras G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-11,"PCU Red G02",5,"THUSC Rapidium G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-11,"Grants Pass YSC Blazers Blue G02",1,"Rogue Valley Timbers White G02",0,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Grants Pass YSC Chaos White G04",5,"Basin Utd Fury G03",2,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Grants Pass YSC Chaos Blue G04",0,"SOSA Spirit G02",6,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Basin Utd Rage G02",7,"Table Rock Wildcats G02",0,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Basin Utd Rage G03",4,"Ashland SC Crossfire G03",2,"SOCL Cascade U15","home","away","Unk"
2016-09-11,"Harbor Mustangs G02",1,"Southlake Select Red Tigers G02",3,"SSUL G02 Division 2","home","away","Unk"
2016-09-11,"SMYSC Eclipse G02",2,"UPSC Rave Blue G02",1,"SSUL G02 Division 2","home","away","Unk"
2016-09-11,"TSC Ladybugs G02",5,"Auburn Blast G02",3,"SSUL G02 Division 2","home","away","Unk"
2016-09-11,"CFSC Shock G02",6,"STU Evolution Black G02",1,"SSUL G02 Division 2","home","away","Unk"
2016-09-17,"Indie Chicas Cyan G02",0,"Indie Chicas Lime G02",6,"Idaho D3 Division 1 U15","home","away","Unk"
2016-09-17,"FC Nova Red MS G02",3,"FC Nova Red TF G02",6,"Idaho D3 Division 1 U15","home","away","Unk"
2016-09-17,"Canyon Optimist Inferno G02",1,"Idaho Rush Nero G02",1,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-09-17,"Real Middleton Madrid G02",0,"Boise Nationals SC Red G02",3,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-09-17,"SSC Shadow Elite Dimmler G03",0,"Sandpoint Strikers G02",6,"IPL U14/U15 East U15","home","away","Unk"
2016-09-17,"Sting SC Timbers Red G03",1,"North Idaho Inferno Blue G02",2,"IPL U14/U15 East U15","home","away","Unk"
2016-09-17,"Moscow United G02",4,"SSC Shadow Elite Denman G02",3,"IPL U14/U15 East U15","home","away","Unk"
2016-09-17,"Spokane Scotties Klein G02",6,"CB United G02",1,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-09-17,"HSC GPS Oregon G02",3,"NEU Noreaster White G02",1,"PTT G02 Premier","home","away","Unk"
2016-09-17,"Westside Timbers Copa TS G02",4,"ETFC Force Black G02",0,"PTT G02 Premier","home","away","Unk"
2016-09-17,"NWSC Impact G02",2,"THUSC Rapids G02",0,"PTT G02 Division 1","home","away","Unk"
2016-09-17,"Kidsports McKenzie Strykers FC G02",1,"WAFC Cobras G02",5,"PTT G02 Division 1","home","away","Unk"
2016-09-17,"BSC Portland Gold G02",2,"Westside Timbers Samba TS G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-17,"PCU Red G02",3,"BSC Hood River Black G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-17,"CYSA Timber Barons Green G02",1,"Oregon Trails FC Fusion G02",2,"PTT G02 Division 2","home","away","Unk"
2016-09-17,"PacNW Gold G02",4,"Harbor Premier 8 G02",1,"RCL G02 8th G Fall","home","away","Unk"
2016-09-17,"Ashland SC Crossfire G03",0,"SOSA Spirit G02",4,"SOCL Cascade U15","home","away","Unk"
2016-09-17,"Rogue Valley Timbers White G04",3,"Grants Pass YSC Chaos Blue G04",0,"SOCL Cascade U15","home","away","Unk"
2016-09-17,"Rogue Valley Timbers White G03",1,"Grants Pass YSC Chaos White G04",0,"SOCL Cascade U15","home","away","Unk"
2016-09-17,"Rogue Valley Timbers White G02",1,"Table Rock Wildcats G02",1,"SOCL Cascade U15","home","away","Unk"
2016-09-17,"STU Evolution Black G02",1,"Auburn Blast G02",4,"SSUL G02 Division 2","home","away","Unk"
2016-09-18,"NSC Green Velocity G02",2,"Bellevue United Blue Angels G02",3,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
