"name","alt.name","venue"
"Crossfire Select OMelia B02","CFS B02 OMelia","Labor Day Cup BU16 Gold"
"Crossfire Select OMelia B02","CFS B02 OMelia","RCL B02 Div 4"
"Crossfire Select OMelia B02","CROSSFIRE SELECT CFS GOLD O'MELIA (WA)","Nike Crossfire Challenge Gold Group U16"
"Crossfire Select Toon B02","CROSSFIRE SELECT CFS - B02 TOON (WA)","Bigfoot Silver U16"
"Crossfire Select Toon B02","Crossfire Select B02 Toon","Seattle Cup BU16"
"Crossfire Select Toon B02","Crossfire Select B02 Toon","NPSL DIVISION 2 (02) U16"
"Crossfire Yakima B B02","Crossfire Yakima -B02 B","RCL B02 Div 3"
"Crossfire Yakima B B02","Crossfire Yakima Cova","Sounders FC Cup BU16 Gold"
"CSC Storm B02","CSC 02B","Beaverton Cup U16 Silver"
"Davis Legacy Red B02","DAVIS LEGACY 02 RED (CAN)","Oswego Nike Cup Gold U16"
"Eastside FC Blue B02","Eastside FC B02 Blue","Eastside FC Cup BU16"
"Eastside FC Blue B02","Eastside FC B02 Blue C","RCL B02 Div 4"
"Eastside FC Blue B02","EFC-WA B02 Blue","Beaverton Cup U16 Silver"
"Eastside FC Red B02","Eastside FC B02","Rainier Challenge Samba U16"
"Eastside FC Red B02","Eastside FC B02 Red A","RCL B02 Div 2"
"Eastside FC Red B02","Eastside FC BU02 Red","Rainier Challenge Copa U16"
"Eastside FC White B02","Eastside FC B02 White","Eastside FC Cup BU16"
"Eastside FC White B02","EASTSIDE FC B02 WHITE","Showcase of Champions U16/15 Boys"
"Eastside FC White B02","EASTSIDE FC B02 WHITE (WA)","Nike Crossfire Challenge Gold Group U16"
"Eastside FC White B02","Eastside FC B02 White B","RCL B02 Div 2"
"Eastside Memorial B02","EASTSIDE MEMORIAL FC EMFC UNITED 02 (CND:AB)","SX Cup Boys U16 Premier - Tier 1 U16"
"Eastside Timbers Black 1 B02","Eastside Timbers 2002 Black1","Sounders FC Cup BU16 Gold"
"Eastside Timbers Black 1 B02","EASTSIDE TIMBERS 2002 BLACK1 (OR)","Bend Premier Cup David Guzman (U16/U17 Gold/Silver) Division U16"
"Eastside Timbers Black 1 B02","EASTSIDE TIMBERS FC 2002 BLACK1","Clash At the Border Gold/Silver"
"Eastside Timbers Black 1 B02","EASTSIDE TIMBERS 2002 BLACK1 (OR)","Timbers Winter Showcase 2002 Showcase U16"
"Eastside Timbers Black 2 B02","EASTSIDE TIMBERS U16 BLACK 2 (OR)","Bend Premier Cup Roy Miller (U16/17 Silver/Bronze) Division U16"
"Eastside Timbers Black 2 B02","Eastside Timbers 02B Black 2","Mt Hood Challenge U16 Silver"
"Eastside Timbers Black 2 B02","EASTSIDE TIMBERS U16 BLACK 2 (OR)","Timbers Winter Showcase 2002 Showcase U16"
"Eastside Timbers Red B02","EASTSIDE TIMBERS 02 RED (OR)","Nike Crossfire Challenge Super Group U16"
"Eastside Timbers Red B02","Eastside Timbers 02B Red (OR) (SWC)","Far West Regionals U15"
"Eastside Timbers Red B02","EASTSIDE TIMBERS 02 RED (OR)","Timbers Winter Showcase 2002 FWRL U16"
"Eclipse Fairbanks B02","ALASKA ECLIPSE 02 BOYS","Clash At the Border Gold/Silver"
"Eclipse FC B02","BH Eclipse 2002","Sounders FC Cup BU16 Gold"
"Eclipse FC B02","BH Eclipse 2002","Labor Day Cup BU16 Gold"
"Eclipse FC B02","Eclipse FC Eclipse B02","PSPL WNPL U16"
"Eclipse FC B02","ECLIPSE FC ECLIPSE B02","WA Rush Cup BU16 Gold"
"Eclipse FC B02","ECLIPSE FC ECLIPSE B02 (WA)","WA Cup Gold U16"
"Emerald City FC Green B02","Emerald City FC","Skagit Firecracker Div. 2 U16"
"Emerald City FC Green B02","EMERALD CITY FC ECFC M02 GREEN (WA)","WA Cup Silver U16"
"Emerald City FC Green B02","Emerald City FC M02 Green","PSPL Classic U16"
"Emerald City FC Green B02","Emerald City FC M02 Green","Labor Day Cup BU16 Silver"
"ETFC Dortmund Black B02","EUGENE TIMBERS FC 02 DORTMUND BLACK","Clash At the Border Gold/Silver"
"ETFC Dortmund Black B02","EUGENE TIMBERS FC ETFC 02 DORTMUND BLACK (OR)","Nike Crossfire Challenge Gold Group U16"
"ETFC Dortmund Black B02","EUGENE TIMBERS FC ETFC 02 DORTMUND BLACK (OR)","Timbers Winter Showcase 2002 Showcase U16"
"Excel Soccer Academy B02","EXCEL SOCCER ACADEMY 02","FWRL Desert 2002 U16"
"Excel Soccer Academy B02","Excel Soccer Academy 02 (AZ) (SC)","Far West Regionals U15"
"FC Bellevue Venom B02","F.C. Bellevue B02","PSPL WSPL U16"
"FC Bellevue Venom B02","FC BELLEVUE-HERON VENOM (WA)","Bend Premier Cup Roy Miller (U16/17 Silver/Bronze) Division U16"
"FC Bellevue Venom B02","FC BELLEVUE-HERON VENOM (WA)","WA Cup Silver U16"
"FC Edmonds Sting B02","FC Edmonds Sting","Seattle Cup BU16"
"FC Edmonds Sting B02","FC Edmonds Sting","PSPL Classic U16"
"FC Edmonds Sting B02","FC Edmonds Sting","Eastside FC Cup BU16"
"FC Edmonds Sting B02","FC EDMONDS STING (WA)","WA Cup Bronze U16"
"FC Nova Gold B03","FC NOVA GOLD 03","FC Nova Fall Showcase U15 Boys"
"FC Portland Navy B02","FC PORTLAND ACADEMY FC PORTLAND 2002 NAVY BOYS (USA)","Oswego Nike Cup Gold U16"
"FC Portland Navy B02","FC PORTLAND ACADEMY FC PORTLAND 2002 NAVY BOYS (USA)","Timbers Winter Showcase 2002 Showcase U16"
"FME Xtreme B02","FME Breakers - Gaul","SSUL B02 Division 3"
"Folsom SC Earthquakes Sacramento B02","FOLSOM LAKE EARTHQUAKES PREMIER '02B","FWRL CAN CRL U16"
"FPSC Fury Black B02","FPSC Fury B02 Black","PSPL WSPL U16"
"FPSC Fury Black B02","FPSC FURY B02 BLACK (WA)","WA Cup Gold U16"
"FPSC Fury Black B02","FPSC FURY B02 BLACK","WA Rush Cup BU16 Gold"
"Fraser Valley Premier B02","Fraser Valley Premier 2002 Boys","Labor Day Cup BU16 Gold"
"Fraser Valley Selects B02","FRASER VALLEY FC FRASER VALLEY SELECTS (CND)","SX Cup Boys U16 Metro - Tier 2 U16"
"Fraser Valley Selects B02","FV Selects U16 Boys","Starfire Spring Classic BU16"
"Fuerza FC Academy B02","Fuerza FC Academy B2002","PSPL Copa - West U16"
"Fuerza FC Academy B02","FUERZA FC B2002 (WA)","WA Cup Bronze U16"
"Fusion FC B02","FUSION FC 2002 BOYS (CND:BC)","SX Cup Boys U16 Premier - Tier 1 U16"
"FWFC Blue B02","FEDERAL WAY FUBOL FWFC B02 BLUE (WA)","Nike Crossfire Challenge Super Group U16"
"FWFC Blue B02","FWFC B02 BLUE","Showcase of Champions U16/15 Boys"
"FWFC Blue B02","FWFC B02 Blue (A)","RCL B02 Div 3"
"FWFC Blue B02","FWFC Boys 2002 Blue","Rainier Challenge Copa U16"
"FWFC Blue B03","FWFC Premier 02/03","Tyee Cup U15-16"
"FWFC Colonels B02","FWFC B02 Colonels","SSUL B02 Division 3"
"FWFC White B02","FWFC B02 White","Starfire Spring Classic BU16"
"FWFC White B02","FWFC B02 White (B)","RCL B02 Div 5"
"FWFC White B02","FWFC PREMIER FWFC B02 WHITE (WA)","REDAPT Cup Silver U16"
"FWFC White B03","FWFC B03 White","Tyee Cup U15-16"
"Gala FC B02","Gala FC Boys U16A","Sounders FC Cup BU16 Silver"
"Gala FC B02","Gala FC Boys U16A","PSPL Classic U16"
"GPS Newberg B02","HSC GPS Newberg `02B","Beaverton Cup U16 Gold"
"GPS Oregon B02","GPS OREGON 02B","Les Schwab NW Cup Boys U16"
"GPS Oregon B02","GPS Oregon 02B Npl","PSPL WNPL U16"
"GPS Oregon B02","GPS 02B","Beaverton Cup U16 Gold"
"GS Surf A B02","GS Surf B02 A","RCL B02 Div 1"
"GS Surf A B02","GS SURF B02A (WA)","Nike Crossfire Challenge Super Group U16"
"GS Surf A B02","GREATER SEATTLE SURF B02A (WA)","Timbers Winter Showcase 2002 FWRL U16"
"GS Surf B B02","Greater Seattle Surf B02B","Rainier Challenge Copa U16"
"GS Surf B B02","GREATER SEATTLE SURF B02B (WA)","Nike Crossfire Challenge Super Group U16"
"GS Surf B B02","GS Surf B02 B","RCL B02 Div 1"
"GS Surf C B02","21 GS Surf B02C","Rimland Challenge U16"
"GS Surf C B02","GREATER SEATTLE SURF GS SURF B02 C","Snohomish United Invit Gold"
"GS Surf C B02","GREATER SEATTLE SURF GS SURF B02 C (WA)","Nike Crossfire Challenge Silver Group U16"
"GS Surf C B02","GS Surf B02 C","RCL B02 Div 3"
"Harbor Premier Green B02","Harbor Premier B02 Green","RVS Classic BU16"
"Harbor Premier Green B02","Harbor Premier B02 Green","Tyee Cup U15-16"
"Harbor Premier Green B02","HARBOR PREMIER B02 GREEN (WA)","Nike Crossfire Challenge Gold Group U16"
"Harbor Premier Green B02","Harbor Premier B02 Green A","RCL B02 Div 4"
"Harbor Premier Green B03","Harbor Premier B03 Green","Tyee Cup U15-16"
"Heat FC NPL B02","Heat FC 02 (NV) (SC)","Far West Regionals U15"
"Highline SA Blue Thunder B01","HIGHLINE BLUE THUNDER","Summer Slam Bronze"
"Highline SA Blue Thunder B02","HSC Blue Thunder 02 (Johnson)","SSUL B02 Division 3"
"HSC Bayern B03","HILLSBORO BAYERN","Clash At the Border Gold/Silver"
"HSC Bayern B03","HILLSBORO HSC BAYERN (OR)","Nike Crossfire Challenge Gold Group U16"
"HSC Bayern B03","HILLSBORO HSC BAYERN (OR)","Oswego Nike Cup Silver U16"
"HSC Bayern Red B03","HSC Bayern 03B Red","Seattle Cup BU16"
"Idaho Rush Azul B03","IDAHO RUSH 03 BOYS AZUL","FC Nova Fall Showcase U15 Boys"
"Idaho Rush Nero B02","IDAHO RUSH 02 BOYS NERO","FC Nova Fall Showcase U15 Boys"
"Idaho Storm Lightning B03","IDAHO STORM LIGHTNING","FC Nova Fall Showcase U15 Boys"
"Idaho Storm Thunder B03","IDAHO STORM THUNDER","FC Nova Fall Showcase U15 Boys"
"IEYSA Valor Maroon B02","IEYSA B02 Valor SC Maroon Healy","PSPL Copa - East U16"
"IFC Red B02","IFC B02 Red/Schmeck","NPSL DIVISION 2 (02) U16"
"IFC Red B02","ISSAQUAH FC SELECT RED (WA)","Bigfoot Gold U16"
"ISC Gunners A B02","ISC Gunners B02A","Labor Day Cup BU16 Gold"
"ISC Gunners A B02","ISC Gunners B02A","PSPL WNPL U16"
"ISC Gunners A B02","ISC GUNNERS FC ISC GUNNERS B02 A","Showcase of Champions U16/15 Boys"
"ISC Gunners A B02","ISC GUNNERS FC ISC GUNNERS B02 A (WA)","Nike Crossfire Challenge Gold Group U16"
"ISC Gunners A B02","ISC GUNNERS FC ISC GUNNERS B02 A (WA)","WA Cup Gold U16"
"ISC Gunners A B02","ISC GUNNERS FC ISC GUNNERS B02 A (WA)","Timbers Winter Showcase 2002 Showcase U16"
"ISC Gunners A B03","ISC GUNNERS FC ISC GUNNERS B03 A","Showcase of Champions U16/15 Boys"
"ISC Gunners B B02","ISC Gunners B02B","Starfire Spring Classic BU16"
"ISC Gunners B B02","ISC Gunners B02B","Sounders FC Cup BU16 Silver"
"ISC Gunners B B02","ISC Gunners B02B","PSPL Classic U16"
"ISC Gunners B B02","ISC GUNNERS FC ISC GUNNERS B02 B (WA)","WA Cup Bronze U16"
"ISC Gunners B B02","ISC GUNNERS FC ISC GUNNERS B02 B","WA Rush Cup BU16 Silver"
"ISC Gunners Select B02","ISC Gunners B02 Select","Xtreme Cup BU16"
"ISC Gunners Select B02","ISC Gunners B02 Select","PSPL Copa - West U16"
"ISC Gunners Select B02","ISC GUNNERS FC ISC GUNNERS B02 SELECT (WA)","WA Cup Bronze U16"
"Jefferson YSA B01","JEFFERSON YSA BOYS 2001","Yellowstone Cup Boys U16"
"Kent City Black B02","Kent City B02 Black","Xtreme Cup BU16"
"Kent City Black B02","Kent City FC B02 Black","PSPL Copa - West U16"
"Kent City Black B02","KENT CITY FOOTBALL KENT CITY FC B02 (WA)","WA Cup Bronze U16"
"Kent United Green B02","Kent United B02 Green","Rainier Challenge Samba U16"
"Kent United Green B02","Kent United BU16 Green","Labor Day Cup BU16 Silver"
"Kent United Green B02","Kent United KU B02 Green","NPSL DIVISION 1 (02) U16"
"Kitsap Alliance FC Red B02","Kitsap Alliance B02","Labor Day Cup BU16 Silver"
"Kitsap Alliance FC Red B02","Kitsap Alliance FC - B02 A","RCL B02 Div 5"
"LA Galaxy South Bay Elite B02","LAGSB 2002 Elite","FWRL CAS B02"
"La Roca Futbol Club Premier TJ B02","LA ROCA PREMIER '02 TJ","FWRL Desert 2002 U16"
"La Roca Futbol Club Premier TJ B02","La Roca Premier 02 (UT) (SC)","Far West Regionals U15"
"Laguna United Blue B02","Laguna United FC-B2002-Blue","FWRL CAS B02"
"Lake Hills Inferno B02","Lake Hills Inferno B02","NPSL DIVISION 3 (02) U16"
"Lake Hills Inferno B02","LAKE HILLS INFERNO B02 (WA)","Bigfoot Silver U16"
"Las Vegas Sports Academy Red B02","LVSA '02 BOYS RED","FWRL Desert 2002 U16"
"LASC Cuervos B02","CUERVOS FC 02","Clash At the Border Super Gold/Silver"
"LASC Cuervos B02","Cuervos FC B02","Mt Hood Challenge U16 Gold"
"LASC Cuervos B02","Cuervos 02B","Beaverton Cup U16 Gold"
"Leopards B02","Leopards FC","Xtreme Cup BU16"
"LSDSC Rockets B02","LSDSC Rockets","NPSL DIVISION 3 (02) U16"
"LSDSC Wild Bears B02","LSDSC Wild Bears","SSUL B02 Division 3"
"Martin Bittengl B02","MARTIN BITTENGL SCHOOL OF SOCCER MBSOS FC (CND)","SX Cup Boys U16 Metro - Tier 2 U16"
"Mercer Island FC Heat B02","MIFC Heat","Xtreme Cup BU16"
"Mercer Island FC Heat B02","MIFC Heat","NPSL DIVISION 1 (02) U16"
"MpVSA Strykeforce Navy B02","MpVSA B02 Strykeforce","SSUL B02 Division 3"
"MSC Gold B03","MSC 03/04B GOLD -POOL","FC Nova Fall Showcase U15 Boys"
"MSC Vikes B02","MSC VIKES 2002","Yellowstone Cup Boys U16"
"Mukilteo Rush B02","Rush Select B02 A","NPSL DIVISION 1 (02) U16"
"Mukilteo Rush Nero B02","Rush Select B02 Nero","Xtreme Cup BU16"
"Mukilteo Rush Nero B02","Rush Select B02 Nero B","NPSL DIVISION 3 (02) U16"
"Mustang SC Black B02","MUSTANG SC 02B BLACK","Summer Slam Gold/Silver"
"MVP Rapids Navy B02","MAPLE VALLEY PREMIER BOYS 02 NAVY (WA)","Bend Premier Cup David Guzman (U16/U17 Gold/Silver) Division U16"
"MVP Rapids Navy B02","MAPLE VALLEY PREMIER BOYS 02 NAVY (WA)","WA Cup Silver U16"
"MVP Rapids Navy B02","MVP Rapids '02 Navy","PSPL Classic U16"
"MVP Rapids Navy B02","MVP Rapids 02 Navy","Sounders FC Cup BU16 Silver"
"Newport FC Barca B02","Newport FC 02 Barca","RVS Classic BU16"
"Newport FC Barca B02","Newport FC 02 Barca","Sounders FC Cup BU16 Silver"
"Newport FC Barca B02","Newport FC 02 Barca","Eastside FC Cup BU16"
"Newport FC Barca B02","Newport FC B'02 Barca","NPSL DIVISION 1 (02) U16"
"NM Rush B02","New Mexico Rush 02 (NM) (SC)","Far West Regionals U15"
"NM Rush B02","RUSH NM RUSH 02 BOYS","FWRL Desert 2002 U16"
"Nortac Sparta Red B02","NORTAC SPARTA B02 Red","PSPL Classic U16"
"Nortac Sparta Red B02","NORTAC SPARTA B02 RED","Summer Slam Gold/Silver"
"North Idaho Inferno Orange B02","Idaho Inferno 02B Orange","Beaverton Cup U16 Silver"
"NPSA Titans Navy B02","NPSA 02 NAVY BELLEVUE (WA)","REDAPT Cup Silver U16"
"NPSA Titans Navy B02","NPSA B02 Navy","Skagit Firecracker Div. 1 U16"
"NPSA Titans Navy B02","NPSA B02 Navy Bellevue","PSPL WSPL U16"
"NPSA Titans Navy B02","NPSA TITANS B02 NAVY BELLEVUE (USA)","WA Cup Silver U16"
"NSC Force B02","NORTHSHORE NSC B02 FORCE (USA)","Bigfoot Silver U16"
"NSC Force B02","NSC B02 Force","NPSL DIVISION 2 (02) U16"
"NSC Force B02","NSC Force","Sounders FC Cup BU16 Silver"
"NSC Vortex Green B02","NORTHSHORE SELECT NSC VORTEX B02 GREEN","Snohomish United Invit Gold"
"NSC Vortex Green B02","NORTHSHORE SELECT NSC VORTEX B02 GREEN (WA)","Oswego Nike Cup Gold U16"
"NSC Vortex Green B02","NORTHSHORE SELECT NSC VORTEX B02 GREEN (WA)","REDAPT Cup Silver U16"
"NSC Vortex Green B02","NSC B02 Green Vortex","Labor Day Cup BU16 Gold"
"NSC Vortex Green B02","NSC B02 Vortex Green","NPSL DIVISION 1 (02) U16"
"NVFC Selects B02","NVFC 2002 SELECTS (CND)","SX Cup Boys U16 Metro - Tier 2 U16"
"NW United Black B02","Northwest United - BU16 Black","RCL B02 Div 5"
"NW United Black B02","NW United B02 Black Ortiz","Skagit Firecracker Div. 2 U16"
"NW United Black B02","NW UNITED BU16 BLACK (WA)","Bigfoot Gold U16"
"NW United Black B02","NW United FC BU16 Black","Seattle Cup BU16"
"NW United Black B02","NW UNITED BU16 BLACK","WA Rush Cup BU16 Gold"
"Pacific FC Cheetahs B02","Pacific FC B02 Cheetahs","PSPL WSPL U16"
"Pacific FC Cheetahs B02","PACIFIC FC B02 CHEETAHS (WA)","WA Cup Silver U16"
"Pacific FC Dynamo B02","PACIFIC FC B02 DYNAMO","Summer Slam Bronze"
"Pacific FC Dynamo B02","PACIFIC FC B02 DYNAMO (WA)","Oswego Nike Cup Silver U16"
"Pacific FC Dynamo B02","PFC B02 Dynamo","Beaverton Cup U16 Silver"
"Pacific FC Fire B02","Pacific FC 02 Fire","PSPL Classic U16"
"Pacific FC Fire B02","PACIFIC FC 02 FIRE (WA)","Bend Premier Cup Roy Miller (U16/17 Silver/Bronze) Division U16"
"Pacific FC Fire B02","PACIFIC FC 02 FIRE (WA)","WA Cup Silver U16"
"Pacific FC Fire B02","PFC 02 Fire","Sounders FC Cup BU16 Silver"
"PacNW Blue B02","PacNW 02 Blue","Rainier Challenge Samba U16"
"PacNW Blue B02","PACNW 02 BLUE (WA)","Nike Crossfire Challenge Gold Group U16"
"PacNW Blue B02","PacNW B02 Blue B","RCL B02 Div 2"
"PacNW Maroon B02","PAC NW 02 MAROON (WA)","Nike Crossfire Challenge Super Group U16"
"PacNW Maroon B02","PacNW 02 Maroon (WA) (SC)","Far West Regionals U15"
"PacNW Maroon B02","PacNW B02 Maroon A","RCL B02 Div 1"
"PacNW Maroon B02","PACIFIC NORTHWEST PACNW B02M (WA)","Timbers Winter Showcase 2002 FWRL U16"
"PacNW White B02","PAC NW B02 White","Rainier Challenge Samba U16"
"PacNW White B02","PACIFIC NORTHWEST PAC NW B02 WHITE (WA)","Nike Crossfire Challenge Silver Group U16"
"PacNW White B02","PacNW B02 White C","RCL B02 Div 4"
"PCSC Cosmos B02","PCSC Cosmos B02","PSPL Copa - West U16"
"PCSC Cosmos B02","Pierce Co. Cosmos","River Jam Copa U16"
"PCSC Cosmos B02","PIERCE CO. COSMOS (02 BOYS) (WA)","WA Cup Bronze U16"
"PCSC Cosmos B02","Pierce County Cosmos","RVS Classic BU16"
"PCU Red B02","PCU 03B RED 1","Showcase of Champions U16/15 Boys"
"PCU Union Red B02","PCU 02 UNION","Clash At the Border Super Gold/Silver"
"PSA Force Black B02","PSA Force B02_Barlew","NPSL DIVISION 2 (02) U16"
"PSPL Academy B02","PSPL SURF ACADEMY B'02 (WA)","Oswego Nike Cup Silver U16"
"PSPL Academy B02","PSPL SURF ACADEMY B'02 (WA)","SX Cup Boys U16 Metro - Tier 2 U16"
