"name","alt.name","venue"
"Crossfire Premier B G99","CROSSFIRE PREMIER G99 B (WA)","REDAPT Cup High School Div - Silver U19"
"Crossfire Premier B G99","Crossfire Premier G99B","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"Crossfire Premier DA G01","CROSSFIRE PREMIER GU-16/17 DA (WA)","REDAPT Cup High School Div - Gold U19"
"Crossfire Premier DA G03","CROSSFIRE PREMIER G03 DA (WA)","REDAPT Cup High School Div - Silver U19"
"Crossfire Premier ECNL G01","CROSSFIRE PREMIER G01 ECNL (WA)","REDAPT Cup High School Div - Gold U19"
"Crossfire Premier ECNL G99","CROSSFIRE PREMIER 99 ECNL (WA)","Nike Crossfire Challenge Super Group U19"
"Crossfire Select Habash G00","Crossfire Select G00 Habash","NPSL Division 1 (99) U19"
"Crossfire Select Habash G00","Crossfire Select G00-Habash","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"Crossfire Select Mallalieu G99","CROSSFIRE SELECT G99 MALLALIEU (WA)","Nike Crossfire Challenge Gold Group U19"
"Crossfire Select Mallalieu G99","Crossfire Select G99 Mallalieu","Crossfire Select U19 Gold"
"Crossfire Select Mallalieu G99","Crossfire Select Mallalieu","NPSL Division 1 (99) U19"
"Crossfire Select Mallalieu G99","Crossfire Select G99 Mallalieu","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"Crossfire Select Pfeifer G99","Crossfire Select G99 Pfeifer","Crossfire Select U19 Gold"
"Crossfire Select Pfeifer G99","Crossfire Select G99 Pfeifer","NPSL Division 1 (99) U19"
"Crossfire Select Toon G00","Crossfire Select G00 Toon","Seattle Cup GU17-19 Silver"
"Crossfire Select Toon G00","Crossfire Select G00 Toon","NPSL Division 2 (99) U19"
"Crossfire Select Toon G00","CROSSFIRE SELECT G00 TOON (WA)","Bigfoot GU19 U19"
"CSC Storm G99","CORVALLIS SC 99G","Clash At the Border Gold/Silver"
"CSC Velocity Green G01","CASCADE VELOCITY FC 01 GREEN","PCU Summer Classic HS Girls Bronze"
"CWSA Navy G99","CWS NAVY (WA)","Nike Crossfire Challenge Gold Group U19"
"CWSA Navy G99","CWSA 999/00 Navy","PSPL WSPL 1 U19"
"Eastside FC Red G99","EASTSIDE FC EFC G99 RED (WA)","Nike Crossfire Challenge Super Group U19"
"Eastside FC Red G99","Eastside FC G99 Red","RCL G99 Div 2"
"Eastside FC Red G99","EASTSIDE FC G99 RED (WA)","Timbers Winter Showcase 1999 FWRL U19"
"Eastside FC Reign 2 G99","EASTSIDE FC EFC G99 ACADEMY II (WA)","Nike Crossfire Challenge Super Group U19"
"Eastside FC Reign 2 G99","EASTSIDE FC EFC G99 ACADEMY 2 (WA)","Timbers Winter Showcase 1999 FWRL U19"
"Eastside FC Reign 2 G99","G99 Eastside Reign A2","RCL G99 Div 1"
"Eastside FC White G01","Eastside FC G01 White","Eastside FC Cup GU18-19"
"Eastside FC White G99","Eastside FC G99 White","Sounders FC Cup GU18-19"
"Eastside FC White G99","Eastside FC G99 White B","RCL G99 Div 3"
"Eastside FC White G99","Eastside FC G99-00 White","Seattle Cup GU17-19 Gold"
"Eastside FC White G99","EASTSIDE FC G99WHITE (WA)","Bend Premier Cup Mana Shim (U18/19) Division U19"
"Eastside FC White G99","Eastside FC G99 White","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"Eastside Timbers Red G99","EASTSIDE TIMBERS TIMBERS 99G (OR)","Timbers Winter Showcase 1999 Showcase U19"
"Eastside Timbers Red G99","EastSide Timbers 99 Red","Portland Winter Showcase U19"
"Eastside Timbers Red G99","EST 99G Red","PTT Winter G99 Premier"
"El Dorado Hills SC Fusion G99","EL DORADO HILLS SC FUSION","Clash At the Border Gold/Silver"
"ETFC Athletica Black G99","EUGENE TIMBERS FC ETFC 99 ATHLETICA BLACK (OR)","Nike Crossfire Challenge Super Group U19"
"ETFC Athletica Black G99","EUGENE TIMBERS FC ETFC 99 ATHLETICA BLACK (OR)","Timbers Winter Showcase 1999 FWRL U19"
"ETFC Athletica Black G99","ETFC 99G Athletica Black","PTT Winter G99 Premier"
"ETFC Sol Black G00","EUGENE TIMBERS FC ETFC 00 SOL BLACK","Showcase of Champions Girls U19/18"
"ETFC Sol Red G00","ETFC Sol Red","Beaverton Cup U19 Silver"
"FC Bellevue G99","F.C. Bellevue G99","PSPL WSPL 2 U19"
"FC Bellevue G99","FC BELLEVUE G99 (WA)","Bend Premier Cup Haley Raso (U18/U19) Division U19"
"FC Bellevue G99","FC BELLEVUE G99 (WA)","Bigfoot GU19 U19"
"FC Edmonds Crew G00","FC Edmonds Crew","PSPL WSPL 1 U19"
"FC Edmonds Crew G00","FC EDMONDS CREW G00 (WA)","Bigfoot GU19 U19"
"FC Edmonds Crew G00","FC Edmonds G00-01","Eastside FC Cup GU18-19"
"FC Edmonds Fusion G99","FC EDMONDS FCE FUSION G99 (WA)","Bend Premier Cup Haley Raso (U18/U19) Division U19"
"FC Edmonds Fusion G99","FC Edmonds Fusion","PSPL WSPL 2 U19"
"FC Edmonds Fusion G99","FC Edmonds, Fusion","Crossfire Select U19 Gold"
"FC Edmonds Fusion G99","113 FC Edmonds Fusion","Baker Blast U19"
"FC Elk Grove Crush G00","FC ELK GROVE 00G CRUSH","Clash At the Border Gold/Silver"
"FC Hawaii G00","FC HAWAII 2000 (USA)","Oswego Nike Cup Super Group Gold/Silver U19"
"FC Portland ECNL G99","FC Portland ECNL U18/U19","Portland Winter Showcase U19"
"FC Portland Navy G00","FCP 00G","Beaverton Cup U19 Silver"
"FC Portland Navy G00","FC Portland Navy 00G","Portland Winter Showcase U19"
"FC Portland Navy G00","FC Portland 00G NAVY","PTT Winter G99 Premier"
"FC Portland Navy G01","FC PORTLAND 01G (OR)","REDAPT Cup High School Div - Silver U19"
"FC Portland Navy G99","FC PORTLAND 99G NAVY","PCU Summer Classic HS Girls Gold"
"FC Portland Navy G99","FC PORTLAND ACADEMY FC PORTLAND NAVY (OR)","Oswego Nike Cup Super Group Gold/Silver U19"
"FC Portland Navy G99","FC Portland 99G NAVY","PTT Winter G99 Premier"
"FC Salmon Creek Nemesis Blue G00","FC SALMON CREEK NEMESIS BLUE 00 (MIXED ACCT)","Clash At the Border Super Gold/Silver"
"FC Salmon Creek Nemesis Blue G00","SCSC Nemesis 00 Blue","Beaverton Cup U19 Gold"
"FC Salmon Creek Nemesis Blue G00","FCSC Nemesis G00 Blue","Mt Hood Challenge U19 Premier"
"FC Salmon Creek Nemesis Blue G00","FCSC NEMESIS BLUE 00 (MIXED ACCT)","PCU Summer Classic HS Girls Silver"
"FC Salmon Creek Nemesis White G99","FC SALMON CREEK NEMESIS 99 WHITE","Clash At the Border Super Gold/Silver"
"FC Salmon Creek Nemesis White G99","FC SALMON CREEK FCSC NEMESIS 99 WHITE (WA)","Bend Premier Cup Mana Shim (U18/19) Division U19"
"FC Salmon Creek Nemesis White G99","FC SALMON CREEK FCSC NEMESIS 99 WHITE (WA)","Timbers Winter Showcase 1999 Showcase U19"
"FC Salmon Creek Nemesis White G99","FCSC 99G White","PTT Winter G99 Premier"
"FC Salmon Creek Nemesis White G99","FCSC Nemesis 99G","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"FC Spokane Black Orwick G99","FC SPOKANE ORWICK (WA)","River City Cup U17-U19 Girls ('01/'00/'99) U19"
"FME Fusion G01","FME Fusion 01","Seattle Cup GU17-19 Gold"
"FME Fusion G01","FME G01","River Jam U17-19"
"FME Fusion G99","FME Fusion 00/99","River Jam U17-19"
"FME Fusion G99","FME Fusion G99/00","NPSL Division 2 (99) U19"
"FME Fusion G99","FME Fusion Cross","Mt Hood Challenge U19 Silver"
"FME Fusion G99","FME Fusion 99-00","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"FME Phoenix G99","FME Phoenix-Amaral","SSUL G99 Division 3"
"FME Renegades G99","FME Renegades-Pierson","SSUL G99 Division 3"
"Forza FC Premier G99","FORZA 99 PREMIER KL (UT)","Nike Crossfire Challenge Super Group U19"
"Forza FC West G01","FORZA FC 01 WEST IG","PCU Summer Classic HS Girls Gold"
"FPSC Fury Black G00","FPSC Fury G00 Black","US Club Regionals G99"
"FPSC Fury Black G00","FPSC Fury G00 Black","PSPL WNPL U19"
"FPSC Fury Black G00","Fury G00 Black","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"FPSC Fury Black G99","FPSC Fury G99 Black","Sounders FC Cup GU18-19"
"FPSC Fury Black G99","FPSC Fury G99 Black","PSPL WSPL 1 U19"
"FPSC Fury Black G99","FPSC FURY G99 BLACK","Clash At the Border Gold/Silver"
"FPSC Fury Black G99","FPSC FURY G99 BLACK (WA)","Nike Crossfire Challenge Silver Group U19"
"FPSC Fury Black G99","FPSC Fury G99 Black","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"Fraser Valley FC -Unk G99","70 Fraser Valley Premier","Rimland Challenge U17-19"
"Fuerza FC Academy G99","Fuerza FC GU19","US Club Regionals G99"
"Fuerza FC Academy G99","Fuerza FC 1999","PSPL Classic U19"
"FWFC Lightning G99","FWFC G99 Lightning","SSUL G99 Division 3"
"GAC Phoenix G00","114 GAC U18 Phoenix","Baker Blast U19"
"Grants Pass YSC Lady Knights G99","GPYSC Lady Knights","Mt Hood Challenge U19 Silver"
"GS Surf A G00","GS Surf G00 A","RCL G99 Div 1"
"GS Surf A G01","G01 A GREATER SEATTLE SURF","Snohomish United Invit U19"
"GS Surf A G01","GREATER SEATTLE SURF G01 A","Snohomish United Invit U19"
"GS Surf A G99","GREATER SEATTLE SURF G99A (WA)","Nike Crossfire Challenge Super Group U19"
"GS Surf A G99","GREATER SEATTLE SURF G99A (WA)","Timbers Winter Showcase 1999 FWRL U19"
"GS Surf A G99","GS Surf G99 A","RCL G99 Div 2"
"GS Surf B G00","73 Greater Seattle Surf G00B","Rimland Challenge U17-19"
"GS Surf B G00","GS Surf G00 B","RCL G99 Div 3"
"GS Surf B G00","Greater Seattle Surf G00B","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"GS Surf B G01","GREATER SEATTLE SURF GS SURF G01 B","PCU Summer Classic HS Girls Gold"
"Harbor Premier Green G01","Harbor Premier G01 Green","RVS Classic GU17-19"
"Harbor Premier Green G01","Harbor Premier G01 Green","Mt Hood Challenge U19 Premier"
"Harbor Premier Green G99","Harbor Premier 99/00 Green","Rainier Challenge Copa U19"
"Harbor Premier Green G99","HARBOR PREMIER G 99/00 (WA)","Nike Crossfire Challenge Gold Group U19"
"Harbor Premier Green G99","Harbor Premier G00/99 Green","Mt Hood Challenge U19 Premier"
"Harbor Premier Green G99","Harbor Premier G99 Green A","RCL G99 Div 2"
"Harbor Premier Green G99","Harbor Premier G99-00 Green","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"Heat FC National G99","HEAT FC 00/99 NM NATIONAL (NV)","Timbers Winter Showcase 1999 Showcase U19"
"Helena Lady Bengals G99","HELENA HIGH SCHOOL LADY BENGALS","PCU Summer Classic HS Girls Gold"
"Hells Canyon FC G99","HELLS CANYON FC HCFC SNYDER (WA)","River City Cup U17-U19 Girls ('01/'00/'99) U19"
"Highline Premier Blue G99","HPFC Eagles G99","Xtreme Cup GU18-19"
"Highline Premier Blue G99","Highline Premier FC Eagles 99/00","PSPL Classic U19"
"Highline Premier Blue G99","HPFC Eagles99","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"ISC Gunners A G00","ISC GUNNERS FC ISC GUNNERS G00 A (WA)","REDAPT Cup High School Div - Gold U19"
"ISC Gunners A G00","ISC Gunners G00 A","US Club Regionals G99"
"ISC Gunners A G00","ISC Gunners G00A","PSPL WNPL U19"
"ISC Gunners A G00","ISC Gunners G00A","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"ISC Gunners A G99","ISC GUNNERS FC ISC GUNNERS G99A","Showcase of Champions Girls U19/18"
"ISC Gunners A G99","ISC GUNNERS FC ISC GUNNERS G99A (WA)","Timbers Winter Showcase 1999 Showcase U19"
"ISC Gunners A G99","ISC Gunners G99A","US Club Regionals G99"
"ISC Gunners A G99","ISC Gunners G99A","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"ISC Gunners B G00","ISC GUNNERS FC ISC GUNNERS G00B (WA)","REDAPT Cup High School Div - Silver U19"
"ISC Gunners B G00","ISC Gunners G00B","Beaverton Cup U19 Silver"
"ISC Gunners B G00","ISC Gunners G00B","PSPL Classic U19"
"ISC Gunners B G00","ISC Gunners G00B","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"Juanita Breakaway G00","Breakaway","Xtreme Cup GU18-19"
"Kent United Green G00","Kent United G00","RVS Classic GU17-19"
"Kent United Green G00","KENT UNITED U-18 (WA)","Bigfoot GU19 U19"
"Kent United Green G01","Kent United G01 Leeman","Seattle Cup GU17-19 Gold"
"Kitsap Alliance Red G01","Kitsap Alliance G01","Labor Day Cup GU17-19"
"Kitsap Alliance Red G99","Kitsap Alliance FC - G99/00 A","RCL G99 Div 3"
"Lake Hills Infinity G99","Lake Hills Infinity G99","Xtreme Cup GU18-19"
"Lake Hills Infinity G99","Lake Hills Infinity G99","NPSL Division 1 (99) U19"
"Lake Hills Pumas G00","Lake Hills Pumas G00","Seattle Cup GU17-19 Silver"
"Lake Hills Pumas G00","Lake Hills Pumas G00","Eastside FC Cup GU18-19"
"LCYSA NCU G99","LCYSA 99G NCU","PTT Winter G99 Division 1"
"Legacy White G00","LEGACY 01/00 WHITE","Clash At the Border Super Gold/Silver"
"LSDSC Avanti United G99","LSDSC Avanti United FC G99","SSUL G99 Division 3"
"Medicine Hat G99","MEDICINE HAT RASC (OTH)","River City Cup U17-U19 Girls ('01/'00/'99) U19"
"Missoula Strikers Red G00","Missoula Strikers Red 2000g","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"MRFC Blue G01","MRFC G01 Carver","Mt Hood Challenge U19 Silver"
"MRFC Blue G99","MRFC G99 BLUE (WA)","Nike Crossfire Challenge Super Group U19"
"MRFC Blue G99","MRFC G99 Howells Riedinger","Mt Hood Challenge U19 Premier"
"MRFC Blue G99","MRFC G99 Howells/Riedinger","PSPL WNPL U19"
"MRFC Blue G99","MRFC G99 Riedinger","US Club Regionals G99"
"MRFC Blue G99","MRFC G99 Howells","PSPL WNPL U19"
"MRFC White G99","MRFC G99 Rickley","Sounders FC Cup GU18-19"
"MRFC White G99","MRFC G99 Rickley","Mt Hood Challenge U19 Premier"
"MRFC White G99","MRFC G99 Rickley","PSPL WSPL 1 U19"
"MRFC White G99","MRFC G99 Select","Labor Day Cup GU17-19"
"Mukilteo Rush G99","Rush Select G99","Seattle Cup GU17-19 Silver"
"Mukilteo Rush G99","Rush Select G99","Xtreme Cup GU18-19"
"Mukilteo Rush G99","Rush Select G99 A","NPSL Division 2 (99) U19"
"NC Alliance FC G02","NORTH COUNTY ALLIANCE REBELS G02 (WA)","REDAPT Cup High School Div - Bronze U19"
"NEU White G00","NEU 00G White","Mt Hood Challenge U19 Premier"
"NEU White G00","NEU PDX 00G White","PTT Winter G99 Premier"
"Newport FC G99","Newport FC G99","Seattle Cup GU17-19 Silver"
"Newport FC G99","Newport FC G99","Xtreme Cup GU18-19"
"Newport FC G99","Newport FC G99","NPSL Division 1 (99) U19"
"Newport FC G99","Newport Soccer G99","Crossfire Select U19 Gold"
"NK Storm G00","NK Storm","Seattle Cup GU17-19 Silver"
"NK Storm G00","NK Storm","Xtreme Cup GU18-19"
"Norpoint FC Supreme G99","Norpoint FC Supreme","SSUL G99 Division 3"
"NSC Edge G00","NSC G00 Green Edge","Xtreme Cup GU18-19"
"NSC Galaxy G99","NSC G99 Galaxy","NPSL Division 1 (99) U19"
"NW United Black G00","Northwest United - GU18 Black","RCL G99 Div 2"
"NW United Black G00","Northwest United FC G00 Black","Seattle Cup GU17-19 Gold"
"NW United Black G00","NORTHWEST UNITED FC G00 BLACK","Showcase of Champions Girls U19/18"
"NW United Black G00","NORTHWEST UNITED FC NWU GU00 BLACK/BREWER","WA Rush Cup GU19 Gold"
"NW United Black G00","NW United G00 Black","Skagit Firecracker Div. 1 U18-19"
"NW United Black G01","71 NW United G01 Black","Rimland Challenge U17-19"
"Outlaws FC G99","OUTLAWS FC '99 (UT)","Nike Crossfire Challenge Gold Group U19"
"Outlaws FC G99","Outlaws FC '99G","Portland Winter Showcase U19"
"Pacific FC Force G01","PACIFIC FC 01 FORCE","PCU Summer Classic HS Girls Bronze"
"Pacific FC Force G01","PFC G01 Force","Mt Hood Challenge U19 Bronze"
"Pacific FC Orange G00","Pacific FC 00 Orange","Seattle Cup GU17-19 Gold"
"Pacific FC Orange G00","PACIFIC FC 00 ORANGE","Clash At the Border Gold/Silver"
"Pacific FC Orange G00","PACIFIC FC G00 ORANGE (WA)","Bend Premier Cup Haley Raso (U18/U19) Division U19"
"Pacific FC Orange G00","PACIFIC FC ORANGE","PCU Summer Classic HS Girls Silver"
"Pacific FC Orange G00","PACIFIC FC ORANGE (WA)","Bend Premier Cup Haley Raso (U18/U19) Division U19"
"Pacific FC Orange G00","PACIFIC FC ORANGE (WA)","Oswego Nike Cup Super Group Gold/Silver U19"
"Pacific FC Pride G99","Pacific FC 99G Pride","PTT Winter G99 Division 1"
"Pacific FC White Lightning G99","PACIFIC FC 99 WHITE LIGHTNING","Clash At the Border Gold/Silver"
"Pacific FC White Lightning G99","PFC 99 White Lightning","Beaverton Cup U19 Silver"
"Pacific FC White Lightning G99","Pacific FC 99G White Lightning","PTT Winter G99 Division 1"
"PacNW Blue G00","PacNW G00 Blue B","RCL G99 Div 3"
"PacNW Blue G00","PacNW 00","Rainier Challenge Samba U19"
"PacNW Blue G00","PacNW G00 Blue B","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"PacNW Blue G99","PacNW G99 Blue B","RCL G99 Div 3"
"PacNW Blue G99","PacNW SC 99 Blue","Rainier Challenge Samba U19"
"PacNW Blue G99","PacNW G99 Blue B","PacNW Winter Classic 1999-2000 Girls Showcase Premier"
"PacNW Maroon G00","PacNW G00 Maroon A","RCL G99 Div 2"
"PacNW Maroon G99","PACIFIC NORTHWEST SC 99 MAROON (WA)","Nike Crossfire Challenge Super Group U19"
"PacNW Maroon G99","PacNW G99 Maroon A","RCL G99 Div 1"
"PCU Red 1 G01","PCU 01G RED","PCU Summer Classic HS Girls Gold"
"PCU Red G00","PCU 00G","Clash At the Border Super Gold/Silver"
"PCU Red G00","PCU 00G","PCU Summer Classic HS Girls Silver"
"PCU Red G00","PCU 00G Red","PTT Winter G99 Premier"
"PCU Red Storm G99","PCU 99 GIRLS","Clash At the Border Gold/Silver"
"PCU Red Storm G99","PCU 99 GIRLS","PCU Summer Classic HS Girls Silver"
"PCU Red Storm G99","PCU 99 Girls","Crossfire Select U19 Gold"
"PCU Red Storm G99","PCU 99G Red","PTT Winter G99 Division 1"
"Peninsula Soccer Academy G99","Peninsula Soccer Academy G99","NPSL Division 2 (99) U19"
"Real Boise SC Heat G00","Real Boise CF Heat Sevila","Portland Winter Showcase U19"
"Rocky Mountain FC G99","ROCKY MOUNTAIN FC RMFC 1999/2000 A GIRLS (MT)","Nike Crossfire Challenge Silver Group U19"
"Rogue Valley Timbers Red Velocity G99","Rogue Valley Timbers RVT 99G Red","Portland Winter Showcase U19"
"Rogue Valley Timbers Red Velocity G99","RV Timbers 99G Red","PTT Winter G99 Premier"
"RSA Elite G00","RSA G00 Cato","PSPL WSPL 2 U19"
"RSA Elite G00","RSA Elite G00 Rodarte","Seattle Cup GU17-19 Silver"
"RV Slammers Orange G01","RVS G01 Orange","RVS Classic GU17-19"
"RV Slammers Orange G99","RVS G00-99 Orange","RVS Classic GU17-19"
"RV Slammers Orange G99","RAINIER VALLEY SLAMMERS RVS G99 ORANGE (WA)","Nike Crossfire Challenge Silver Group U19"
"RV Slammers Orange G99","Rainier Valley Slammers","RCL G99 Div 3"
"RV Slammers Orange G99","Rainier Valley Slammers - G99/00","Portland Winter Showcase U19"
"Seattle United -Unk G99","Seattle United","Skagit Firecracker Div. 1 U18-19"
"Seattle United Copa G00","SEATTLE UNITED G00 COPA","WA Rush Cup GU19 Gold"
"Seattle United Copa G00","Seattle United G00 Copa A","RCL G99 Div 1"
"Seattle United Copa G99","Seattle United G99 COPA","Rainier Challenge Copa U19"
"Seattle United Copa G99","SEATTLE UNITED G99 COPA (WA)","Bend Premier Cup Haley Raso (U18/U19) Division U19"
"Seattle United Copa G99","Seattle United G99 Copa A","RCL G99 Div 2"
"Seattle United NE Blue G00","Seattle United NE G00 Blue","Seattle Cup GU17-19 Gold"
"Seattle United S Blue G00","Seattle United G00 South Blue","Eastside FC Cup GU18-19"
"Seattle United S Blue G00","Seattle United G00 South Blue","Xtreme Cup GU18-19"
"Seattle United S Blue G00","Seattle United South G00 Blue","NPSL Division 1 (99) U19"
"Seattle United Shoreline Blue G99","Seattle United G99 Shoreline Blue","Seattle Cup GU17-19 Silver"
"Seattle United Shoreline Blue G99","SEATTLE UNITED G99 SHORELINE BLUE (WA)","Bend Premier Cup Mana Shim (U18/19) Division U19"
"Seattle United Shoreline Blue G99","Seattle United SH G99 Blue","NPSL Division 2 (99) U19"
"Seattle United Shoreline Blue G99","SU Shoreline G99 Blue","Crossfire Select U19 Gold"
"Seattle United W Blue G99","Seattle United G99 West Blue","Xtreme Cup GU18-19"
"Seattle United W Blue G99","Seattle United West G99 Blue","NPSL Division 2 (99) U19"
"Seattle United W Blue G99","SU West G99 Blue","Crossfire Select U19 Gold"
"SGESC Fusion G00","SGEOSC Fusion 00","River Jam U17-19"
"SGESC Fusion Navy G00","SGEO FUSION 00 NAVY","RVS Classic GU17-19"
"SGESC Fusion Navy G00","SGEO FUSION 00 NAVY","Sounders FC Cup GU18-19"
"SGESC Fusion Navy G00","SGEOSC FUSION 00'Navy-Towns","PSPL WSPL 2 U19"
"SGESC Fusion Navy G00","FUSION '00 Navy","PacNW Winter Classic 1999-2000 Girls Showcase Premier 2"
"SGESC Fusion White G00","SGEO FUSION 00 WHITE","RVS Classic GU17-19"
"SGESC Fusion White G00","SGEO FUSION 00 WHITE","Sounders FC Cup GU18-19"
"SGESC Fusion White G00","SGEOSC FUSION 00' White","PSPL Classic U19"
"Sharpshooters G99","LSDSC Sharpshooters","SSUL G99 Division 3"
"Shoreline SC Verrou G00","Shoreline Sports Club Verrou 00","PSPL WSPL 1 U19"
"Snohomish United Black G00","SNOHOMISH UNITED G00 BLACK","Snohomish United Invit U19"
"Snohomish United Black G00","SNOHOMISH UNITED G00 BLACK (WA)","Nike Crossfire Challenge Silver Group U19"
"Snohomish United Black G00","SNOHOMISH UNITED G00 BLACK (WA)","Bigfoot GU19 U19"
