"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-02,"NW United Black G00",2,"Crossfire Premier A G99",2,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-03,"NW United Black G00",0,"ISC Gunners A G99",2,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-03,"ETFC Sol Black G00",1,"ISC Gunners A G99",3,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-03,"Crossfire Premier A G99",1,"Whatcom FC Rangers Gold G00",1,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-03,"ETFC Sol Black G00",4,"Crossfire Premier A G99",2,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-03,"NW United Black G00",0,"Whatcom FC Rangers Gold G00",3,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-04,"Whatcom FC Rangers Gold G00",2,"ETFC Sol Black G00",1,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-04,"ISC Gunners A G99",1,"Crossfire Premier A G99",1,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-04,"NW United Black G00",0,"ETFC Sol Black G00",2,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-04,"Whatcom FC Rangers Gold G00",0,"ISC Gunners A G99",5,"Showcase of Champions Girls U19/18","neutral","neutral","Grass"
2017-06-16,"Snohomish United Black G99",1,"Whatcom FC Rangers -Unk G99",3,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-16,"NW United Black G00",6,"Seattle United -Unk G99",0,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-17,"Whatcom FC Rangers -Unk G99",0,"NW United Black G00",2,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-17,"Seattle United -Unk G99",0,"BIFC Blue G99",7,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-17,"BIFC Blue G99",2,"Whatcom FC Rangers -Unk G99",0,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-17,"Snohomish United Black G99",1,"NW United Black G00",2,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-18,"Whatcom FC Rangers -Unk G99",3,"Seattle United -Unk G99",1,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-18,"BIFC Blue G99",2,"Snohomish United Black G99",0,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-18,"BIFC Blue G99",2,"NW United Black G00",1,"Skagit Firecracker Div. 1 U18-19","neutral","neutral","Grass"
2017-06-23,"FC Salmon Creek Nemesis Blue G00",0,"PCU Red G00",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Alum Rock Barcelona G99",0,"Washington Timbers Red 1 G99",1,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"THUSC Silver G00",6,"Legacy White G00",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"FC Salmon Creek Nemesis White G99",1,"Blackhills FC Black G99",1,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Washington Timbers Red 1 G01",2,"WA Rush Nero G00",0,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Pacific FC Orange G00",3,"FPSC Fury Black G99",2,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"El Dorado Hills SC Fusion G99",0,"CSC Storm G99",2,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"FC Elk Grove Crush G00",2,"Pacific FC White Lightning G99",1,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"PCU Red Storm G99",0,"Southlake Select Rockets G00",4,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"GS Surf A G01",2,"Snohomish United Black G01",0,"Snohomish United Invit U19","neutral","neutral","Grass"
2017-06-23,"Crossfire Premier A G01",0,"Snohomish United Black G00",0,"Snohomish United Invit U19","neutral","neutral","Grass"
2017-06-24,"FC Edmonds Fusion G99",2,"GAC Phoenix G00",0,"Baker Blast U19","neutral","neutral","Grass"
2017-06-24,"Whatcom FC Rangers Gold G01",3,"Whatcom FC Rangers Gold G99",3,"Baker Blast U19","neutral","neutral","Grass"
2017-06-24,"Whatcom FC Rangers Gold G99",7,"FC Edmonds Fusion G99",0,"Baker Blast U19","neutral","neutral","Grass"
2017-06-24,"GAC Phoenix G00",1,"Whatcom FC Rangers Gold G01",2,"Baker Blast U19","neutral","neutral","Grass"
2017-06-24,"PCU Red G00",1,"Alum Rock Barcelona G99",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"Washington Timbers Red 1 G99",5,"FC Salmon Creek Nemesis Blue G00",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"Washington Timbers Red 1 G99",3,"PCU Red G00",1,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"FC Salmon Creek Nemesis Blue G00",0,"Alum Rock Barcelona G99",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"Blackhills FC Black G99",1,"THUSC Silver G00",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"Legacy White G00",0,"FC Salmon Creek Nemesis White G99",3,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"THUSC Silver G00",1,"FC Salmon Creek Nemesis White G99",2,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-24,"Blackhills FC Black G99",4,"Legacy White G00",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
