name,alt.name,venue
Coastal FC G03,COASTAL FC 03F (CND),SX Cup Girls U14 Premier - Tier 1 U14
Coastal FC Royals G03,COASTAL FC U14 ROYAL (CANADA),SX Cup Girls U14 Gold - Tier 3 U14
Cobra Blue Angels G03,COBRA PREMIER BLUE ANGELS/04 (WA),River City Cup U14 Girls (2003) U14
Coquitlam Metro Ford Adrenaline G03,CMFSC ADRENALINE (CANADA),SX Cup Girls U14 Gold - Tier 3 U14
Coquitlam Metro Ford Heat G03,CMFSC HEAT (CANADA),SX Cup Girls U14 Gold - Tier 3 U14
Coquitlam Metro Ford Venom G03,CMF VENOM (CANADA),SX Cup Girls U14 Metro - Tier 2 U14
Coquitlam Metro Ford Wild G03,CMFSC WILD (CANADA),SX Cup Girls U14 Premier - Tier 1 U14
Crossfire OR Blue I G03,CROSSFIRE OREGON 03 BLUE (OR),Oswego Nike Cup Gold U14
Crossfire OR Blue I G03,Crossfire Oregon 03G Blue,PTT G03 Premier Red
Crossfire OR Blue I G03,CROSSFIRE OREGON BLUE,PCU Summer Classic U14 Girls
Crossfire OR Blue I G03,Crossfire Oregon G03 Blue,Mt Hood Challenge U14 Premier
Crossfire OR CUSC Black G03,Clackamas United U14 Girls Black,Summer Slam Plat/Gold/Silver/Bronze U14
Crossfire OR CUSC Black G03,CLACKAMAS UNITED03 BLACK,PCU Summer Classic U14 Girls
Crossfire OR CUSC Black G03,CUSC 03 Black,Beaverton Cup GU14 Silver
Crossfire OR CUSC Black G03,CUSC 03G Black Ryan,PTT G03 Division 2 White
Crossfire OR CUSC Black G03,CUSC Black G03,Mt Hood Challenge U14 Bronze
Crossfire OR CUSC Red G03,CUSC U14 Red,Summer Slam Plat/Gold/Silver/Bronze U14
Crossfire OR LOSC Blue I G03,Lake Oswego Soccer Club,Rainier Challenge Copa U14
Crossfire OR LOSC Blue I G03,CROSSFIRE OREGON LAKE OSWEGO BLUE ELITE (OR),Nike Crossfire Challenge Silver Group U14
Crossfire OR LOSC Blue I G03,LOSC 03G Blue 1,PTT G03 Premier White
Crossfire OR LOSC Blue I G03,Lake Oswego Force,Island Cup GU14
Crossfire OR LOSC Blue I G03,LAKE OSWEGO FORCE (OR),Bend Premier Cup Lindsey Horan (Gold) Division U14
Crossfire OR LOSC Blue I G03,LOSC FORCE (OR),Oswego Nike Cup Silver U14
Crossfire OR LOSC Blue II G03,LOSC AVALANCHE 2003,PCU Summer Classic U14 Girls
Crossfire OR LOSC Blue II G03,LOSC AVALANCHE 2003 (OR),Oswego Nike Cup Bronze U14
Crossfire OR LOSC Blue II G03,LOSC AVALANCHE 2003 (OR),Bend Premier Cup Nadia Nadim (Silver) Division U14
Crossfire OR LOSC Blue II G03,LOSC 03G White,PTT G03 Division 2 Red
Crossfire OR LOSC Blue II G03,LOSC 2003 Blue White,Clash At the Border Silver/Bronze U14
Crossfire OR SSC Blue I G03,Southside Blue 03,Clash At the Border Gold U14
Crossfire OR SSC Blue I G03,SOUTHSIDE SSC 03 BLUE (OR),Nike Crossfire Challenge Gold Group U14
Crossfire OR SSC Blue I G03,SOUTHSIDE SSC 03 BLUE (OR),Oswego Nike Cup Gold U14
Crossfire OR SSC Blue I G03,SSC 03G Blue,PTT G03 Premier White
Crossfire OR United ECNL G03,CROSSFIRE UNITED OREGON CROSSFIRE UNITED ECNL 2003 (OR),Nike Crossfire Challenge Super Group U14
Crossfire OR United ECNL G03,CROSSFIRE UNITED OREGONCROSSFIRE UNITED ECNL 2003,NWCL Girls 03
Crossfire OR WUSC White G03,WILLAMETTE UNITED WUSC 2003G (OR),Oswego Nike Cup Silver U14
Crossfire OR WUSC White G03,WUSC 03G,PTT G03 Division 1 White
Crossfire OR WUSC White G03,WUSC 2003g,Portland Cup U14
Crossfire OR WUSC White G03,WUSC 2003G,Summer Slam Plat/Gold/Silver/Bronze U14
Crossfire OR WUSC White G03,WUSC 2003G White,Mt Hood Challenge U14 Silver
Crossfire Premier A G03,Crossfire Premier G03 A,RCL G03 Div 1
Crossfire Premier A G03,CROSSFIRE PREMIER G03A (WA),REDAPT Cup Gold U14
Crossfire Premier A G03,CROSSFIRE PREMIER G03A (WA),WA Rush Cup G03 Gold U14
Crossfire Premier A G03,CROSSFIRE PREMIER G03A (WA),Nike Crossfire Challenge Super Group U14
Crossfire Premier A G03,CROSSFIRE PREMIERCROSSFIRE PREMIER G03A,NWCL Girls 03
Crossfire Premier A G04,CROSSFIRE PREMIER G04 A (WA),REDAPT Cup Gold U14
Crossfire Premier B G03,Crossfire G03B Reece,Rainier Challenge Copa U14
Crossfire Premier B G03,Crossfire Premier G03 B,RCL G03 Div 4
Crossfire Premier B G03,CROSSFIRE PREMIER G03 B (WA),REDAPT Cup Gold U14
Crossfire Premier B G03,CROSSFIRE PREMIER G03 B (WA),Nike Crossfire Challenge Silver Group U14
Crossfire Premier ECNL G03,Crossfire Premier G03 ECNL,RCL G03 Div 1
Crossfire Select Cruz G03,Crossfire Select G03 Cruz,Crossfire Select U14
Crossfire Select Cruz G03,Crossfire Select G03 Cruz,NPSL Division 1 (03) U14
Crossfire Select Cruz G03,CF Gold Cruz,Sky River GU14
Crossfire Select Oka G03,Crossfire Select G03 - Oka,Summer Slam Plat/Gold/Silver/Bronze U14
Crossfire Select Oka G03,Crossfire Select G03 Oka,Crossfire Select U14
Crossfire Select Oka G03,Crossfire Select G03 Oka,NPSL Division 2 (03) U14
Crossfire Select Tacey G03,Crossfire Select G03 Tacey,Crossfire Select U14
Crossfire Select Tacey G03,Crossfire Select G03 Tacey,NPSL Division 1 (03) U14
