"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-02,"Wenatchee FC Black G02",4,"MVP Marauders Navy G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-02,"WA East G02",4,"PCU Red 1 G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-03,"WA East G02",2,"Wenatchee FC Black G02",3,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-03,"ISC Gunners A G03",3,"MVP Marauders Navy G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-03,"Wenatchee FC Black G02",5,"PCU Red 1 G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-03,"WA East G02",5,"MVP Marauders Navy G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-03,"ISC Gunners A G03",2,"PCU Red 1 G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-04,"WA East G02",3,"ISC Gunners A G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-04,"MVP Marauders Navy G03",1,"PCU Red 1 G03",1,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-04,"Wenatchee FC Black G02",1,"ISC Gunners A G03",0,"Showcase of Champions Girls U15/16","neutral","neutral","Grass"
2017-06-16,"Seattle United W Blue G03",2,"Whatcom FC Rangers Blue G03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-16,"PSA Force G03",1,"Seattle United Shoreline Blue G03",3,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-16,"Kent United Green G03",0,"FC Missoula G03",2,"Starfire Spring Classic GU15","neutral","neutral","Turf"
2017-06-17,"Whatcom FC Rangers Blue G03",0,"NW United Black G03",2,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"Wenatchee Valley United Barboza G03",2,"Seattle United W Blue G03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"NW United Black G03",2,"Seattle United W Blue G03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"FC Edmonds Revolution G03",5,"PSA Force G03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"Seattle United Shoreline Blue G03",4,"CSC Velocity Green G03",0,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"CSC Velocity Green G03",1,"PSA Force G03",7,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"Eagleclaw FA G03",4,"Emerald City FC Green G03",0,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Snohomish United Red G03",0,"WA Rush Nero G03",2,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"NW United Red G03",2,"Whatcom FC Rangers White G03",2,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"NW United Red G03",0,"Eagleclaw FA G03",1,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Emerald City FC Green G03",1,"WA Rush Nero G03",1,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Kitsap Alliance Red G03",0,"Fraser Valley FC Selects G03",0,"Starfire Spring Classic GU15","neutral","neutral","Turf"
2017-06-17,"Eastside FC Blue G03",5,"ISC Gunners B G03",0,"Starfire Spring Classic GU15","neutral","neutral","Unk"
2017-06-17,"Fraser Valley FC Selects G03",0,"Kent United Green G03",1,"Starfire Spring Classic GU15","neutral","neutral","Turf"
2017-06-17,"Eastside FC Blue G03",0,"FC Missoula G03",3,"Starfire Spring Classic GU15","neutral","neutral","Turf"
2017-06-17,"ISC Gunners B G03",0,"Kitsap Alliance Red G03",2,"Starfire Spring Classic GU15","neutral","neutral","Turf"
2017-06-18,"Wenatchee Valley United Barboza G03",2,"Whatcom FC Rangers Blue G03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"NW United Black G03",7,"Wenatchee Valley United Barboza G03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"FC Edmonds Revolution G03",2,"Seattle United Shoreline Blue G03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"CSC Velocity Green G03",1,"FC Edmonds Revolution G03",2,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
