"name","alt.name","venue"
"FC Nova Gold G01","FC NOVA GOLD 01","FC Nova Fall Showcase U17/18 Girls"
"FC Nova Gold G02","FC NOVA GOLD 02","FC Nova Fall Showcase U17/18 Girls"
"FC Salmon Creek Nemesis Yellow G00","FC SALMON CREEK NEMESIS 00 ELLERTSON (WA)","Timbers Winter Showcase 2000 FWRL U18"
"FME Fusion G00","FME FIFE MILTON EDGEWOOD FME FUSION 00","Les Schwab NW Cup Girls High School"
"FPSC Fury Black G00","FPSC FURY G00 BLACK","Showcase of Champions Girls U18 / 17"
"Fraser Valley FC Selects G01","FV Selects U17 Girls","Starfire Spring Classic GU17-18"
"Fuerza FC Academy G00","Fuerza FC G2000","Crossfire Select U18 Gold"
"GS Surf A G00","GREATER SEATTLE SURF GS SURF G00 A (WA)","Nike Crossfire Challenge Super Group U18"
"GS Surf B G00","GREATER SEATTLE SURF G00B (WA)","Nike Crossfire Challenge Gold Group U18"
"Idaho Rush Nero G01","IDAHO RUSH 01 GIRLS NERO","FC Nova Fall Showcase U17/18 Girls"
"Indie Chicas G03","INDIE CHICAS 03 GIRLS","FC Nova Fall Showcase U17/18 Girls"
"ISC Gunners A G00","ISC GUNNERS FC ISC GUNNERS G00 A","Showcase of Champions Girls U18 / 17"
"ISC Gunners A G00","ISC GUNNERS FC ISC GUNNERS G00 A (WA)","Nike Crossfire Challenge Super Group U18"
"ISC Gunners A G00","ISC GUNNERS FC ISC GUNNERS G00 A (WA)","Timbers Winter Showcase 2000 Showcase U18"
"ISC Gunners B G00","ISC Gunners G00B","Starfire Spring Classic GU17-18"
"ISC Gunners B G00","ISC Gunners G01B","Starfire Spring Classic GU17-18"
"Kent United Green G00","Kent United G00 Green","NPSL Division 1 (00) U18"
"Kent United Green G01","Kent United G01 Green","NPSL Division 1 (00) U18"
"Lake Hills Pumas G00","Lake Hills Pumas G00","NPSL Division 1 (00) U18"
"MIFC Maroon G01","MIFC G01 Maroon","NPSL Division 1 (00) U18"
"NEU White G00","NEU PDX 00G WHITE (OR)","Nike Crossfire Challenge Super Group U18"
"NEU White G00","NEU PDX 00G WHITE (OR)","Timbers Winter Showcase 2000 FWRL U18"
"NK Fury G02","NORTH KITSAP NK FURY 02","Les Schwab NW Cup Girls High School"
"NK Storm G00","NK Storm 00","Crossfire Select U18 Gold"
"NK Storm G00","North Kitsap Storm 00","NPSL Division 1 (00) U18"
"NSC Edge G00","NSC G00 Edge","NPSL Division 1 (00) U18"
"Pacific FC Orange G00","PACIFIC FC G00 ORANGE (WA)","Timbers Winter Showcase 2000 Showcase U18"
"PacNW Maroon G00","PAC NORTHWEST PACNW '00 MAROON (WA)","Nike Crossfire Challenge Gold Group U18"
"PCU Red G00","PORTLAND CITY UNITED SC PCU 00G","Showcase of Champions Girls U18 / 17"
"PCU Red G00","PORTLAND CITY UNITED SC PCU 00G (OR)","Timbers Winter Showcase 2000 Showcase U18"
"Rampage Black G01","RAMPAGE 01 GIRLS KT","FC Nova Fall Showcase U17/18 Girls"
"Real Boise SC Heat G00","REAL BOISE CF HEAT SEVILLA","FC Nova Fall Showcase U17/18 Girls"
"Seattle United Copa G00","SEATTLE UNITED G00 COPA (WA)","Timbers Winter Showcase 2000 FWRL U18"
"Seattle United Copa G02","Seattle United G02 Copa","Starfire Spring Classic GU17-18"
"Seattle United NE Blue G00","Seattle United NE G00 Blue","NPSL Division 1 (00) U18"
"Southlake Select Rockets G00","Southlake Select G00 Rockets","NPSL Division 1 (00) U18"
"Spokane Foxes Premier G00","SPOKANE FOXES PUMA PREMIER SHOWCASE (WA)","Nike Crossfire Challenge Super Group U18"
"Spokane Foxes Premier G00","SPOKANE FOXES PUMAS FC '00 FOXES PREMIER (WA)","Timbers Winter Showcase 2000 Showcase U18"
"Spokane Sounders A G00","SPOKANE SOUNDERS G-00A (WA)","Nike Crossfire Challenge Super Group U18"
"Spokane Sounders A G00","SPOKANE SOUNDERS G-00A (WA)","Timbers Winter Showcase 2000 FWRL U18"
"Spokane Sounders B G00","SPOKANE SOUNDERS G00B","Les Schwab NW Cup Girls High School"
"Spokane Sounders B G00","SPOKANE SOUNDERS G00B (WA)","Nike Crossfire Challenge Gold Group U18"
"Spokane Sounders B G01","SPOKANE SOUNDERS G01B","Les Schwab NW Cup Girls High School"
"Spokane Sounders B G02","SPOKANE SOUNDERS G2002B","Les Schwab NW Cup Girls High School"
"Sting SC Timbers G00","STING TIMBERS FC 00/01G (ID)","Timbers Winter Showcase 2000 FWRL U18"
"THUSC Silver G00","TUALATIN HILLS UNITED SC SILVER (OR)","Nike Crossfire Challenge Gold Group U18"
"TSS Black G00","TSS FC Black","Crossfire Select U18 Gold"
"WA Rush G00","WASHINGTON RUSH G00 (WA)","Nike Crossfire Challenge Super Group U18"
"WA Rush Nero G02","WASHINGTON RUSH G02 NERO","Les Schwab NW Cup Girls High School"
"Westside Timbers Copa G00","WESTSIDE TIMBERS COPA G00 (OR)","Timbers Winter Showcase 2000 Showcase U18"
"Whatcom FC Rangers Blue G00","WFC Rangers G00 Blue","Crossfire Select U18 Gold"
"WPFC White G00","WPFC G00 WHITE (WA)","Nike Crossfire Challenge Gold Group U18"
