"name","alt.name","venue"
"Breakers Black Swoboda G04","SPOKANE BREAKERS FC G04 BREAKERS FC (WA)","Nike Crossfire Challenge Gold Group U14"
"Breakers Red Griffiths G04","G04 Breakers FC Red Griffiths","Seattle Cup GU14"
"Breakers Red Griffiths G04","IEYSA G04 Breakers FC Red Griffiths","PSPL Copa 1 - East U14"
"Breakers Red Griffiths G04","SPOKANE BREAKERS 04 RED GRIFFITHS (WA)","River City Challenge Girls U14 (2004) U14"
"Breakers Red Griffiths G04","SPOKANE BREAKERS FC - G04 RED GRIFFITHS","Pend Orielle Cup Girls U14 Silver"
"BSC Portland Black G04","BSC 04G Black","PTT G04 Premier White"
"BSC Portland Gold G04","BSC 04G Gold","PTT G04 Division 2 Red North"
"BYSL Ballistic SC G03","BYSL BALLISTIC '03 GIRLS","Yellowstone Cup Girls U14 Gold"
"BYSL Ballistic SC G04","BYSL BALLISTIC '04 GIRLS","Yellowstone Cup Girls U13/14 Silver"
"BYSL Fusion G03","BYSL FUSION '03 GIRLS","Yellowstone Cup Girls U14 Gold"
"Calgary Blizzard Roma G04","BLIZZARD ROMA","PCU Summer Classic Silver"
"Calgary Foothills G04","CALGARY FOOTHILLS FOOTHILLS 04 GIRLS (CND)","Nike Crossfire Challenge Super Group U14"
"Calgary Foothills G04","FOOTHILLS 04DA (CND)","SX Cup Girls U14 Metro - Tier 2 U14"
"Calgary Foothills Prospects G04","CALGARY FOOTHILLS CFSC 04 PROSPECTS (CND)","SX Cup Girls U14 Gold - Tier 3 U14"
"Calgary West Spirit G04","CALGARY WEST SPIRIT (CND)","Nike Crossfire Challenge Super Group U14"
"Canyon Optimist Inferno G04","COSC INFERNO","FC Nova Fall Showcase U14 Girls"
"Canyon Optimist Inferno G04","INFERNO","Idaho D3 Division 2 U14"
"Canyon Optimist Inferno G04","INFERNO (ID)","GEM State Challenge U14 Girls Silver U14"
"Capital FC Timbers Black G04","Capital FC Timbers 04G Bennett","OYS Founders Cup G04"
"Capital FC Timbers Black G04","Capital FC Timbers 04G Bennett","PTT G04 Division 2 Red South"
"Capital FC Timbers Black G04","CAPITAL FC TIMBERS 2004 GIRLS BLACK (OR)","Bend Premier Cup Nadia Nadim (Silver) Division U14"
"Capital FC Timbers Black G04","CAPITAL FC TIMBERS 2004 GIRLS BLACK (OR)","Oswego Nike Cup Silver U14"
"Capital FC Timbers Red G04","Capital FC Timbers 04G Plechl","PTT G04 Premier Red"
"Capital FC Timbers Red G04","CAPITAL FC TIMBERS 2004G RED","PCU Summer Classic U13-U14 Girls Gold"
"Capital FC Timbers Red G04","CAPITAL FC TIMBERS 2004G RED (OR)","Bend Premier Cup Lindsey Horan (Gold) Division U14"
"Capital FC Timbers Red G04","CFC 04G Red","Mt Hood Challenge U14 Gold"
"Cascade FC Green G04","Cascade FC G04","PSPL Classic 1 - West U14"
"Cascade FC Green G04","CASCADE FC G04 (WA)","River City Challenge Girls U14 (2004) U14"
"Cascade Rush Clash G05","Cascade Rush 04G","PTT G04 Premier White"
"Cascade Rush Clash G05","CASCADE RUSH CLASH","WA Rush Cup GU14 Silver"
"CCB Strikers G04","92 CCB Strikers","Baker Blast U14"
"CDA Slammers FC Macias G04","CDA SLAMMERS FC ORANGE EGSL-ESPARZA (CAS)","Nike Crossfire Challenge Gold Group U14"
"CGA Academy G04","CGA ACADEMY SC ACADEMY (ID)","GEM State Challenge U14 Girls Silver U14"
"Challenge FC Avondale Blue G04","Challenge FC Avondale 04G Blue (AZ)","Region IV Pres Cup U13"
"Chilliwack FC Attack G04","95 Chilliwack Attack","Baker Blast U14"
"Coastal FC G04","COASTAL FC 04F (CND)","SX Cup Girls U14 Premier - Tier 1 U14"
"Coastal FC Royals G04","COASTAL FC ROYAL (CND)","SX Cup Girls U14 Gold - Tier 3 U14"
"Cook Inlet Velocity Blue G04","Cook Inlet S.C. 04G (AK) (SC)","Far West Regionals U13"
"Coquitlam Metro Ford Warriors G04","CMFSC WARRIORS (CND:BC)","SX Cup Girls U14 Premier - Tier 1 U14"
"Crossfire OR -Unk G04","CU Girls","Chinook Cup U14"
"Crossfire OR Blue I G04","Crossfire Oregon 04G Blue","PTT G04 Premier White"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04G ELITE","Clash At the Border Gold/Silver/Bronze"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04G ELITE","Summer Slam Division 1 Gold"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04G ELITE (OR)","Oswego Nike Cup Gold U14"
"Crossfire OR Blue I G04","CROSSFIRE OREGON 04G ELITE (OR)","REDAPT Cup Silver U14"
"Crossfire OR CUSC Red G04","CLACKAMAS UNITED U14 RED LE - HARRIS","Clash At the Border Gold/Silver/Bronze"
"Crossfire OR CUSC Red G04","CLACKAMAS UNITED U14 RED LE - HARRIS","Summer Slam Division 2 Gold/Silver"
"Crossfire OR CUSC Red G04","CUSC 04G Le","OYS Founders Cup G04"
"Crossfire OR CUSC Red G04","CUSC 04G Le","PTT G04 Division 2 Red South"
"Crossfire OR LOSC Blue I G04","LAKE OSWEGO GIRLS BLUE U14 TEAM 1","Clash At the Border Gold/Silver/Bronze"
"Crossfire OR LOSC Blue I G04","LAKE OSWEGO LOSC GIRLS BLUE U14 TEAM 1 (OR)","Oswego Nike Cup Silver U14"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","Mt Hood Challenge U14 Silver"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","OYS PTT Presidents Cup G04"
"Crossfire OR LOSC Blue I G04","LOSC 04G Blue 1","PTT G04 Division 1 Red"
"Crossfire OR LOSC Blue II G04","LAKE OSWEGO LOSC 04G BLUE 2 (OR)","Oswego Nike Cup Silver U14"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","Mt Hood Challenge U14 Bronze"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","OYS Founders Cup G04"
"Crossfire OR LOSC Blue II G04","LOSC 04G Blue 2","PTT G04 Division 2 Red South"
"Crossfire OR SSC Blue I G04","Southside SC 05G Blue","Chinook Cup U14"
"Crossfire OR United ECNL G04","CROSSFIRE UNITED ECNL 2004 (OR)","Nike Crossfire Challenge Super Group U14"
"Crossfire OR United THUSC G04","Crossfire United 04G THUSC","PTT G04 Premier Red"
"Crossfire Premier A G04","Crossfire 04G (WA) (SWC)","Far West Regionals U13"
"Crossfire Premier A G04","Crossfire Premier G04 A","RCL G04 Div 2"
"Crossfire Premier A G05","CROSSFIRE PREMIER G2005-A (WA)","REDAPT Cup Gold U14"
"Crossfire Premier B G04","Crossfire Premier G04 B","RCL G04 Div 3"
"Crossfire Premier B G04","CROSSFIRE PREMIER G2004 B","WA Rush Cup GU14 Silver"
"Crossfire Premier B G04","CROSSFIRE PREMIER G2004 B (WA)","Nike Crossfire Challenge Silver Group U14"
"Crossfire Premier B G04","CROSSFIRE PREMIER G2004 B (WA)","REDAPT Cup Silver U14"
"Crossfire Premier C G04","CROSSFIRE PREMIER G2004 C","Snohomish United Invit Gold"
"Crossfire Premier ECNL G04","CROSSFIRE PREMIER CROSSFIRE ECNL 04","NW Champions Cup GIRLS 04"
"Crossfire Premier ECNL G04","CROSSFIRE PREMIER CROSSFIRE ECNL 04 (WA)","Nike Crossfire Challenge Super Group U14"
"Crossfire Premier ECNL G04","CROSSFIRE PREMIER CROSSFIRE ECNL 04 (WA)","REDAPT Cup Gold U14"
"Crossfire Select Bates G04","Crossfire Select G04 Bates","NPSL Division 2 (04) U14"
"Crossfire Select Bates G04","CROSSFIRE SELECT G04 BATES","Summer Slam Division 2 Gold/Silver"
"Crossfire Select Bates G04","CROSSFIRE SELECT G04 BATES (WA)","Bigfoot Silver 2 U14"
"Crossfire Select Lower G04","Crossfire Select G04 Lower","NPSL Division 1 (04) U14"
"Crossfire Select Lower G04","CROSSFIRE SELECT G04 LOWER (WA)","REDAPT Cup Silver U14"
"Crossfire Select MacDonald G04","Crossfire Select G04 MacDonald","NPSL Division 1 (04) U14"
"Crossfire Select MacDonald G04","CROSSFIRE SELECT G04 MACDONALD","Summer Slam Division 1 Gold"
"Crossfire Select MacDonald G04","CROSSFIRE SELECT G04 MACDONALD (WA)","REDAPT Cup Silver U14"
"Crossfire Select MacDonald G04","Crossfire Select Macdonald","Cranberry Cup U14"
"CWSA Navy G04","CENTRAL WASHINGTON SOUNDERS CWS G04 WASHBURN (WA)","REDAPT Cup Gold U14"
"CWSA Navy G04","CWS 04 Washburn","Sounders FC Cup GU14 Gold"
"CWSA Navy G04","CWSA CWS G04 Washburn","PSPL WSPL U14"
"CWSA Rave Green G04","CWSA 04 Rave Green","PSPL Copa 2 - East U14"
"CWSA White G04","CENTRAL WASHINGTON SOUNDERS CWS G04 VEGA (WA)","Bigfoot Silver U14"
"CWSA White G04","CWS G04 White","Sounders FC Cup GU14 Silver"
"CWSA White G04","CWSA CWS G04 White","PSPL Classic 1 - East U14"
"CYSA Timber Barons Black G04","Timber Barons 04G Tomasli","PTT G04 Division 2 Red North"
"CYSA Timber Barons Green G04","TIMBER BARONS 04 (WA)","Oswego Nike Cup Silver U14"
"CYSA Timber Barons Green G04","Timber Barons 04G Anderson","PTT G04 Premier White"
"CYSA Timber Barons White G04","Timber Barons 04G Bates","PTT G04 Division 2 Red North"
"DCS Metro G04","DELTA COASTAL SELECTS DCS U14 METRO GIRLS (CND:BC)","SX Cup Girls U14 Metro - Tier 2 U14"
"Eastside FC Blue G04","Eastside FC G04 Blue","RVS Classic GU14"
"Eastside FC Blue G04","Eastside FC G04 Blue C","RCL G04 Div 4"
"Eastside FC Reign 2 G04","EASTSIDE FC 04 REIGN A2 (WA)","Nike Crossfire Challenge Super Group U14"
"Eastside FC Reign 2 G04","G04 Eastside Reign Academy 2","RCL G04 Div 1"
"Eastside FC Reign G05","Eastside FC G05 Pre-Academy","Rainier Challenge Copa U14"
"Eastside FC White G04","Eastside FC G04 White B","Rainier Challenge Samba U14"
"Eastside FC White G04","Eastside FC G04 White B","RCL G04 Div 2"
"Eastside Timbers Black G04","EASTSIDE TIMBER'S 04 BLACK (OR)","Oswego Nike Cup Silver U14"
"Eastside Timbers Black G04","EST 04G Black","OYS Founders Cup G04"
"Eastside Timbers Black G04","EST 04G Black","PTT G04 Division 2 Red North"
"Eastside Timbers Black G04","ET 04 Black","Beaverton Cup U14 Silver"
"Eastside Timbers Red G04","EASTSIDE TIMBERS '04G RED EASTSIDE TIMBERS (OR)","Nike Crossfire Challenge Super Group U14"
"Eastside Timbers Red G04","Eastside Timbers 04G Red (OR) (SC)","Far West Regionals U13"
"Eastside Timbers Red G04","EST 04G Red","PTT G04 Premier Red"
"Eastside Timbers Red G05","Eastside Timbers 05G","Mt Hood Challenge U14 Bronze"
"Emerald City FC Green G04","Emerald City FC F04 Green","PSPL Classic 1 - West U14"
"Emerald City FC Green G04","Emerald City FC F04 Green","Starfire Spring Classic GU14"
"Endeavour Soccer Academy G04","Endeavour Soccer Academy Wallace 04","PSPL Classic 1 - East U14"
"ETFC Akers Black G04","ETFC 04 AKERS BLACK (OR)","Bend Premier Cup Lindsey Horan (Gold) Division U14"
"ETFC Akers Black G04","ETFC 04G Akers Black","PTT G04 Premier Red"
"ETFC Akers Black G04","ETFC AKERS BLACK (OR)","Nike Crossfire Challenge Super Group U14"
"ETFC Akers Black G04","EUGENE TIMBERS FC 04 AKERS BLACK","Clash At the Border Super"
"ETFC Akers Red G04","ETFC 04G Akers Red","Beaverton Cup U14 Silver"
"ETFC Akers Red G04","ETFC 04G Akers Red","OYS PTT Presidents Cup G04"
"ETFC Akers Red G04","ETFC 04G Akers Red","PTT G04 Division 1 Red"
"ETFC Akers Red G04","ETFC G04 Akers Red","Mt Hood Challenge U14 Silver"
"FC Alianza Pegasus G04","FC ALIANZA [G04]","Labor Day Cup GU14"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS","FC Nova Fall Showcase U14 Girls"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS","Idaho D3 Division 2 U14"
"FC Alianza Pegasus G04","FC ALIANZA PEGASUS (ID)","GEM State Challenge U14 Girls Gold U14"
"FC Bellevue G04","F.C. Bellevue Girls 04","PSPL WSPL U14"
"FC Columbia County G04","FC Columbia County 04G","Mt Hood Challenge U14 Bronze"
"FC Columbia County G04","FCCC 04G","PTT G04 Division 2 Red North"
"FC Edmonds Quiet Riot G05","FC EDMONDS QUIET RIOT G05","PCU Summer Classic U13-U14 Girls Gold"
"FC Nova ECNL G04","FC NOVA 04 ECNL","Idaho D3 Division 1 U14"
"FC Nova ECNL G05","FC NOVA 05 ECNL","Idaho D3 Division 1 U14"
"FC Nova ECNL G05","FC NOVA 05 ECNL (ID)","GEM State Challenge U14 Girls Gold U14"
"FC Nova ECNL Reserves G04","FC NOVA ECNL RESERVES 04","FC Nova Fall Showcase U14 Girls"
"FC Nova ECNL Reserves G04","FC NOVA ECNL RESERVES 04","Idaho D3 Division 1 U14"
"FC Nova ECNL Reserves G04","FC NOVA ECNL RESERVES 04 (ID)","GEM State Challenge U14 Girls Gold U14"
"FC Nova Gold GK G04","FC Nova Gold - GK (ID)","Region IV Pres Cup U13"
"FC Nova Gold MM G04","FC NOVA GOLD 04","Idaho D3 Division 2 U14"
"FC Nova Gold MM G04","FC NOVA GOLD 04 - MM","Les Schwab NW Cup Girls U14"
"FC Nova Gold MM G04","FC NOVA GOLD 04 (ID)","GEM State Challenge U14 Girls Silver U14"
"FC Portland Navy G04","FC Portland 04G Navy","Beaverton Cup U14 Gold"
"FC Portland Navy G04","FC Portland 04G NAVY","PTT G04 Premier White"
"FC Portland Navy G04","FC PORTLAND 04G NAVY (OR)","REDAPT Cup Gold U14"
"FC Portland Navy G05","FC PORTLAND 05G NAVY","PCU Summer Classic U13-U14 Girls Gold"
"FC Portland White G04","FC Portland 04G WHITE","OYS PTT Presidents Cup G04"
"FC Salmon Creek Nemesis Blue G04","FCSC 04G Blue","OYS Founders Cup G04"
"FC Salmon Creek Nemesis Blue G04","FCSC 04G Blue","PTT G04 Division 2 Red North"
"FC Salmon Creek Nemesis Blue G04","FCSC G04 Blue","Chinook Cup U14"
"FC Salmon Creek Nemesis Blue G04","FCSC G04 NEMESIS BLUE","Clash At the Border Gold/Silver/Bronze"
"FC Salmon Creek Nemesis White G04","FC SALMON CREEK NEMESIS '04 WHITE","Summer Slam Division 1 Gold"
"FC Salmon Creek Nemesis White G04","FC SALMON CREEK NEMESIS 04 WHITE","Clash At the Border Gold/Silver/Bronze"
"FC Salmon Creek Nemesis White G04","FCSC 04G White","OYS PTT Presidents Cup G04"
"FC Salmon Creek Nemesis White G04","FCSC 04G White","PTT G04 Division 1 Red"
"FC Salmon Creek Nemesis White G04","FCSC Nemesis G04 White","Mt Hood Challenge U14 Silver"
"FC Spokane Black Clayton G04","FC SPOKANE CLAYTON","Pend Orielle Cup Girls U14 Silver"
"FC Spokane Black Clayton G04","FC SPOKANE CLAYTON (WA)","River City Cup U14 Girls (2004) U14"
"FC Spokane Black Clayton G04","FC Spokane Clayton-Slack","Sounders FC Cup GU14 Silver"
"FC Spokane Black Clayton G04","FC Spokane GU04 Clayton","PSPL Classic 1 - East U14"
"FC Spokane Black Clayton G04","FC SPOKANE STRASSER (WA)","River City Challenge Girls U14 (2004) U14"
"Flathead Rapids Black G04","FLATHEAD RAPIDS BLACK 2004G-PR","Pend Orielle Cup Girls U14 Gold"
"FME Fusion G04","FME Fusion","River Jam Copa U14"
"FME Fusion G04","FME FUSION","RVS Classic GU14"
"FME Fusion G04","FME Fusion G04","NPSL Division 1 (04) U14"
"FPSC Fury Black G04","FPSC FURY G04 BLACK","NW Champions Cup GIRLS 04"
"FPSC Fury Black G04","FPSC Fury G04 Black","PSPL WNPL U14"
"FPSC Fury Black G04","FPSC Fury G04 Black","US Club Regionals G04"
"FPSC Fury Black G04","FPSC FURY G04 BLACK","WA Rush Cup GU14 Gold"
"Fraser Valley FC G04","56 Fraser Valley Premier","Rimland Challenge Premier U14"
"Fraser Valley FC G04","FV Selects U14 Girls","Starfire Spring Classic GU14"
"FSC Roses White G04","FOOTHILLS SOCCER CLU U14 ROSES (OR)","Bend Premier Cup Nadia Nadim (Silver) Division U14"
"FSC Roses White G04","FSC 04G Roses White","OYS Founders Cup G04"
"FSC Roses White G04","FSC 04G Roses White","PTT G04 Division 2 Red North"
"Fusion FC Academy G04","FUSION FC 04G (CND:BC)","SX Cup Girls U14 Premier - Tier 1 U14"
"FWFC Blue G04","FEDERAL WAY FC FWFC G04 BLUE","WA Rush Cup GU14 Gold"
"FWFC Blue G04","FEDERAL WAY FC FWFC G04 BLUE (WA)","Nike Crossfire Challenge Super Group U14"
"FWFC Blue G04","FWFC G04 Blue","Rainier Challenge Copa U14"
"FWFC Blue G04","FWFC G04 Blue (A)","RCL G04 Div 1"
"FWFC White G04","FWFC G04 White","Seattle Cup GU14"
"FWFC White G04","FWFC G04 White (B)","RCL G04 Div 3"
"GS Surf A G04","GS SURF G04 A","NW Champions Cup GIRLS 04"
"GS Surf A G04","GS Surf G04 A","RCL G04 Div 1"
"GS Surf A G04","GS SURF G04 A (WA)","Nike Crossfire Challenge Super Group U14"
"GS Surf A G04","GS Surf G04A","Starfire Spring Classic GU14"
"GS Surf B G04","57 Greater Seattle Surf G04 B","Rimland Challenge Premier U14"
"GS Surf B G04","Greater Seattle Surf G04 B","Seattle Cup GU14"
"GS Surf B G04","Greater Seattle Surf G04 B","Sounders FC Cup GU14 Gold"
"GS Surf B G04","GS Surf G04 B","RCL G04 Div 2"
"GS Surf C G04","GREATER SEATTLE SURF GS SURF G04C","Snohomish United Invit Gold"
"GS Surf C G04","GREATER SEATTLE SURF GS SURF G04C (WA)","Bigfoot Silver 2 U14"
"GS Surf C G04","GS Surf G04 C","RCL G04 Div 4"
"Harbor Premier Green G04","Harbor Premier G04 Green","Labor Day Cup GU14"
"Harbor Premier Green G04","Harbor Premier G04 Green A","RCL G04 Div 1"
"Harbor Premier Green G05","Harbor Premier 05 Green","Rainier Challenge Samba U14"
"Harbor Premier White G04","Harbor Premier G04 White","RVS Classic GU14"
"Harbor Premier White G04","Harbor Premier G04 White B","RCL G04 Div 4"
"Harbor Riptide G04","Harbor Soccer Club G04 Riptide","NPSL Division 2 (04) U14"
"Harbor Riptide G04","HSC Riptide","Xtreme Cup GU14"
"Hells Canyon FC G04","Hells Canyon FC 04 Skinner","PSPL Classic 1 - East U14"
"Hells Canyon FC G04","HELLS CANYON FC U14 (ID)","River City Challenge Girls U14 (2004) U14"
"Highline Premier Blue G04","Highline Eagles 04","Beaverton Cup U14 Silver"
"Highline Premier Blue G04","Highline Premier FC Eagles 04","PSPL WSPL U14"
"Highline Premier Blue G04","HPFC Eagles G04","Starfire Spring Classic GU14"
"Highline Select G04","HIGHLINE HSA SELECT G04 CORONADO (WA)","Bigfoot Silver 2 U14"
"Highline Select G04","HSA Select G04 Coronado","NPSL Division 2 (04) U14"
"Highline Select G04","HSA Select G04 Coronado","Seattle Cup GU14"
"Highline Select G05","HSA Select G05 - Foulk","River Jam Copa U14"
"Idaho Arsenal United G04","ARSENAL UNITED","Idaho D3 Division 1 U14"
"Idaho Rush Azul G04","IDAHO RUSH 04 AZUL","Idaho D3 Division 2 U14"
"Idaho Rush Azul G04","IDAHO RUSH 04 AZUL (ID)","GEM State Challenge U14 Girls Silver U14"
"Idaho Rush Nero G04","IDAHO RUSH 04 NERO","FC Nova Fall Showcase U14 Girls"
"Idaho Rush Nero G04","IDAHO RUSH 04 NERO","Idaho D3 Division 2 U14"
"Idaho Rush Nero G04","IDAHO RUSH 04 NERO (ID)","GEM State Challenge U14 Girls Gold U14"
"Idaho Rush Premier G04","IDAHO RUSH 04 PREMIER","Idaho D3 Division 1 U14"
"Idaho Rush Premier G04","IDAHO RUSH 05 PREMIER","Idaho D3 Division 1 U14"
"Idaho Rush Premier G04","IDAHO RUSH PREMIER (2004)","NW Champions Cup GIRLS 04"
"Idaho Rush Premier G04","Idaho Rush Premier (ID) (SC)","Far West Regionals U13"
"IFC Coras G04","IFC Coras G04","Mt Hood Challenge U14 Silver"
"IFC Select Red G04","IFC G04 Red/Prutzman","NPSL Division 3 (04) U14"
"IFC Select Red G04","IFC SELECT RED 04","Xtreme Cup GU14"
"IFC Select Red G04","Issaquah FC Select Red 04G","Mt Hood Challenge U14 Bronze"
"Indie Chicas Cyan G04","Indie Chicas `04","Beaverton Cup U14 Gold"
"Indie Chicas Cyan G04","INDIE CHICAS 04","Idaho D3 Division 1 U14"
"Indie Chicas Cyan G04","INDIE CHICAS 04","NW Champions Cup GIRLS 04"
"Indie Chicas Cyan G04","INDIE CHICAS 04 (ID)","GEM State Challenge U14 Girls Gold U14"
"Indie Chicas Cyan G04","INDIE CHICAS 04 GIRLS","FC Nova Fall Showcase U14 Girls"
"Indie Chicas Lime G05","INDIE CHICAS 05","Idaho D3 Division 1 U14"
"ISC Gunners A G04","ISC GUNNERS FC ISC GUNNERS G04 A","Gunners Invitational Girls 2004 Gold"
"ISC Gunners A G04","ISC GUNNERS FC ISC GUNNERS G04 A","NW Champions Cup GIRLS 04"
"ISC Gunners A G04","ISC GUNNERS FC ISC GUNNERS G04 A (WA)","Nike Crossfire Challenge Gold Group U14"
"ISC Gunners A G04","ISC Gunners G04A","PSPL WSPL U14"
"ISC Gunners A G04","ISC Gunners G04A","US Club Regionals G04"
"ISC Gunners A G05","ISC GUNNERS FC ISC GUNNERS G05A","Gunners Invitational Girls 2004 Gold"
"ISC Gunners A G05","ISC Gunners G05A","US Club Regionals G04"
"ISC Gunners B G04","ISC GUNNERS FC ISC GUNNERS G04 B (WA)","REDAPT Cup Silver U14"
"ISC Gunners B G04","ISC GUNNERS FC ISC GUNNERS G04B","Gunners Invitational Girls 2004 Gold"
"ISC Gunners B G04","ISC Gunners G04B","PSPL Classic 1 - West U14"
"ISC Gunners B G04","ISC Gunners G04B","Starfire Spring Classic GU14"
"ISC Gunners C G04","ISC GUNNERS FC ISC GUNNERS G04 C","WA Rush Cup GU14 Silver"
"ISC Gunners C G04","ISC GUNNERS FC ISC GUNNERS G04C","Gunners Invitational Girls 2004 Gold"
"ISC Gunners C G04","ISC Gunners G04C","PSPL Copa 1 - West U14"
"ISC Gunners C G04","ISC Gunners G04C","Sounders FC Cup GU14 Silver"
"ISC Gunners C G04","ISC Gunners G04C","Starfire Spring Classic GU14"
"Jackson Hole United G03","JACKSON HOLE YS JHUNITEDG2003","Yellowstone Cup Girls U14 Gold"
"Jackson Hole United G04","JACKSON HOLE YS JHUNITEDG2004 (WY)","GEM State Challenge U14 Girls Silver U14"
"Kent United Green G04","Kent United G04 Green","NPSL Division 3 (04) U14"
"Kitsap Alliance Black G04","Kitsap Alliance FC - G04 B","RCL G04 Div 4"
"Kitsap Alliance Black G04","Kitsap Alliance G04B","Labor Day Cup GU14"
"Kitsap Alliance Red G04","Kitsap Alliance FC - G04 A","RCL G04 Div 3"
"Kitsap Alliance Red G04","Kitsap Alliance FC - G04A","Labor Day Cup GU14"
"Kitsap Alliance Red G04","Kitsap Alliance FC - G04A","Starfire Spring Classic GU14"
"KSC Sweet and Sassy G04","COWLITZ YOUTH SWEET & SASSY","Summer Slam Division 3 Gold/Silver"
"KVJSA Ellensburg FC G04","KVJSA Ellensburg FC Girls G.04","PSPL Copa 2 - East U14"
"Lake Hills Select G04","Lake Hills Blue Dynamite G04","NPSL Division 2 (04) U14"
