"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-08,"Jefferson YSA B02",1,"BYSL Knights B02",9,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-08,"BYSL Fusion B02",2,"Sugar City Soccer Diggers B02",0,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-09,"BYSL Knights B02",9,"Sugar City Soccer Diggers B02",0,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-09,"BYSL Fusion B02",14,"Jefferson YSA B02",1,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-09,"BYSL Knights B02",8,"BYSL Fusion B02",3,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-09,"Sugar City Soccer Diggers B02",4,"Jefferson YSA B02",1,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-10,"BYSL Knights B02",8,"BYSL Fusion B02",2,"Yellowstone Cup Boys U15","neutral","neutral","Grass"
2017-06-16,"Eagleclaw FA Golden Eagles B03",4,"Seattle United W White B03",0,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-16,"Snohomish United Red B03",2,"Liga Tlaxtli FC Quevedo B03",3,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy B03",9,"NC Alliance Rebels B03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"Liga Tlaxtli FC Guerreros B03",0,"Snohomish United Black B03",2,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy B03",5,"BIFC Blue B03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"NC Alliance Rebels B03",1,"NW United Black B03",9,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"BIFC Blue B03",0,"Liga Tlaxtli FC Guerreros B03",4,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"NW United Black B03",7,"Snohomish United Black B03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-17,"FC Edmonds Velocity B03",2,"FPSC Fury Black B03",0,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"NPSA Titans White B03",4,"NW United Red B03",2,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"Seattle United W Blue B03",4,"PSA Force Black B03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"FPSC Fury Black B03",0,"NW United Red B03",3,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"Seattle United W Blue B03",2,"FC Edmonds Velocity B03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-17,"Liga Tlaxtli FC Quevedo B03",3,"Eagleclaw FA Golden Eagles B03",1,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Seattle United W White B03",2,"Snohomish United Red B03",4,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Eagleclaw FA Golden Eagles B03",4,"Snohomish United Red B03",0,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-17,"Dragons FC B03",1,"TNT Development B03",0,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-17,"LWPFC White Barracudas B03",2,"ISC Gunners B B03",0,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-17,"Fraser Valley Selects B03",9,"Kitsap Alliance FC Red B03",0,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-17,"TNT Development B03",3,"LWPFC White Barracudas B03",0,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-17,"Dragons FC B03",0,"Fraser Valley Selects B03",2,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-17,"Kitsap Alliance FC Red B03",1,"ISC Gunners B B03",1,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-18,"Liga Tlaxtli FC Guerreros B03",1,"NPSA Titans Navy B03",2,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"Snohomish United Black B03",8,"NC Alliance Rebels B03",0,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"BIFC Blue B03",0,"NW United Black B03",7,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"NPSA Titans Navy B03",2,"NW United Black B03",3,"Skagit Firecracker Div. 1 U15","neutral","neutral","Grass"
2017-06-18,"FPSC Fury Black B03",0,"Seattle United W Blue B03",3,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"PSA Force Black B03",2,"NPSA Titans White B03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"FC Edmonds Velocity B03",3,"NPSA Titans White B03",1,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"NW United Red B03",3,"PSA Force Black B03",0,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"Seattle United W Blue B03",3,"NW United Red B03",2,"Skagit Firecracker Div. 2 U15","neutral","neutral","Grass"
2017-06-18,"Seattle United W White B03",0,"Liga Tlaxtli FC Quevedo B03",5,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-18,"Eagleclaw FA Golden Eagles B03",1,"Liga Tlaxtli FC Quevedo B03",0,"Skagit Firecracker Div. 3 U15","neutral","neutral","Grass"
2017-06-18,"ISC Gunners B B03",0,"TNT Development B03",3,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-18,"LWPFC White Barracudas B03",0,"Fraser Valley Selects B03",3,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-18,"Dragons FC B03",8,"Kitsap Alliance FC Red B03",0,"Starfire Spring Classic BU15","neutral","neutral","Unk"
2017-06-18,"Fraser Valley Selects B03",2,"TNT Development B03",1,"Starfire Spring Classic BU15","neutral","neutral","Turf"
2017-06-23,"DJCT C B03",3,"NSC Montana B03",0,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Westside Timbers Copa B03",5,"Blackhills FC Black B03",2,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
2017-06-23,"NEU White B03",1,"Richmond Sol Cobras B03",1,"Clash At the Border Super Gold/Silver","neutral","neutral","Grass"
