"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-02,"Raiders -Unk G01",0,"WA Rush G01",8,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-02,"FPSC Fury Black G01",0,"Crossfire Premier A G01",0,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"Raiders -Unk G01",3,"Crossfire Premier A G01",0,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"GS Surf B G01",0,"WA Rush G01",3,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"ISC Gunners A G01",6,"FPSC Fury Black G01",0,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"Raiders -Unk G01",0,"Idaho Rush Premier G01",2,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"WA Rush G01",3,"FPSC Fury Black G01",1,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"GS Surf B G01",4,"Crossfire Premier A G01",0,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-03,"Idaho Rush Premier G01",1,"ISC Gunners A G01",1,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-04,"Raiders -Unk G01",0,"ISC Gunners A G01",3,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-04,"Idaho Rush Premier G01",3,"GS Surf B G01",0,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-04,"GS Surf B G01",2,"FPSC Fury Black G01",2,"Showcase of Champions Girls U17","neutral","neutral","Grass"
2017-06-17,"NW United Black G01",2,"Snohomish United Black G01",2,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-17,"BIFC Blue G01",0,"NPSA Titans Navy G01",3,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-17,"Richmond FC G01",7,"Seattle United W Blue G01",0,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-17,"NPSA Titans Navy G01",5,"Seattle United W Blue G01",0,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-17,"NW United Black G01",7,"BIFC Blue G01",0,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-18,"Snohomish United Black G01",2,"Richmond FC G01",2,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-18,"NPSA Titans Navy G01",0,"NW United Black G01",1,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-18,"BIFC Blue G01",2,"Richmond FC G01",5,"Skagit Firecracker Div. 1 U17","neutral","neutral","Grass"
2017-06-23,"Crossfire OR Blue I G01",3,"FC Portland Navy G01",1,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"ETFC Cypress Black G01",1,"PCU Red 1 G01",0,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"Bend FC Timbers Red G01",0,"Blackhills FC Black G01",1,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"THUSC Xenon G01",0,"Alaska Eclipse G01",3,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Washington Timbers White 1 G01",0,"Westside Timbers Copa G01",2,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Crossfire OR Blue II G01",2,"Cascade Rush Revolution G02",0,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"Pacific FC Blue G01",2,"TC United Navy G01",1,"Clash At the Border Gold/Silver","neutral","neutral","Grass"
2017-06-23,"PacNW Blue G01",1,"WPFC Black G01",1,"Rainier Challenge Copa U17","neutral","neutral","Grass"
2017-06-23,"Seattle United Tango G01",2,"MRFC Blue G01",1,"Rainier Challenge Copa U17","neutral","neutral","Grass"
2017-06-23,"WPFC White G01",0,"Seattle United Copa G01",0,"Rainier Challenge Copa U17","neutral","neutral","Grass"
2017-06-23,"FWFC Blue G01",0,"RV Slammers Orange G02",3,"RVS Classic GU16-17","neutral","neutral","Turf"
2017-06-23,"Harbor Premier Green G02",1,"RSA Elite Mejia G01",1,"RVS Classic GU16-17","neutral","neutral","Turf"
2017-06-24,"Crossfire Select Wilkinson G01",0,"European FC G01",1,"Baker Blast U17","neutral","neutral","Grass"
2017-06-24,"Emerald City FC Green G01",0,"Whitecaps FC Academy G01",3,"Baker Blast U17","neutral","neutral","Grass"
2017-06-24,"Whitecaps FC Academy G01",1,"Crossfire Select Wilkinson G01",2,"Baker Blast U17","neutral","neutral","Grass"
2017-06-24,"European FC G01",1,"Emerald City FC Green G01",0,"Baker Blast U17","neutral","neutral","Grass"
2017-06-24,"Crossfire OR Blue I G01",3,"PCU Red 1 G01",2,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-24,"Bend FC Timbers Red G01",1,"FC Portland Navy G01",1,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-24,"ETFC Cypress Black G01",0,"Blackhills FC Black G01",0,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-24,"FC Portland Navy G01",0,"ETFC Cypress Black G01",2,"Clash At the Border Super","neutral","neutral","Grass"
