"name","alt.name","venue"
"Emerald City FC Green G01","110 ECFC F01","Baker Blast U17"
"Emerald City FC Green G01","Emerald City FC F01 Green","PSPL WSPL U17"
"ETFC Cypress Black G01","EUGENE TIMBERS FC 01 CYPRESS BLACK","Clash At the Border Super"
"ETFC Cypress Black G01","EUGENE TIMBERS FC ETFC CYPRESS BLACK 01 (OR)","Nike Crossfire Challenge Super Group U17"
"ETFC Cypress Black G01","EUGENE TIMBERS FC ETFC CYPRESS BLACK 01 (OR)","Timbers Winter Showcase 2001 FWRL U17"
"ETFC Force Red G02","ETFC Force Red","Beaverton Cup U17 Silver"
"European FC G01","111 European Football School - U17 Girls","Baker Blast U17"
"FC Edmonds Black Ice G02","FC Edmonds Black Ice G02","Cranberry Cup U16-17"
"FC Portland Navy G01","FC Portland 01G","Sounders FC Cup GU17 Gold"
"FC Portland Navy G01","FC PORTLAND 01G (OR)","Nike Crossfire Challenge Super Group U17"
"FC Portland Navy G01","FC PORTLAND ACADEMY 01G","Clash At the Border Super"
"FC Portland Navy G01","FC PORTLAND ACADEMY FC PORTLAND 2001G (OR)","Timbers Winter Showcase 2001 FWRL U17"
"FC Portland Navy G02","FC PORTLAND 02 NAVY (OR)","Oswego Nike Cup Gold U17"
"FC Portland White G01","FC PORTLAND 01G-WHITE (OR)","Timbers Winter Showcase 2001 Showcase U17"
"FME Fusion G01","FME Fusion G01","NPSL Division 2 (01) U17"
"Forza FC RP G01","FORZA FC 01 RP (UT)","Nike Crossfire Challenge Super Group U17"
"FPSC Fury Black G01","FPSC Fury G01 Black","US Club Regionals G01"
"FPSC Fury Black G01","FPSC Fury G01 Black","PSPL WNPL U17"
"FPSC Fury Black G01","FPSC FURY G01 BLACK","Showcase of Champions Girls U17"
"FPSC Fury Black G01","FPSC FURY G01 BLACK (WA)","Nike Crossfire Challenge Super Group U17"
"FWFC Blue G01","FEDERAL WAY FOOTBALL FWFC G01 BLUE (WA)","Bend Premier Cup Amandine Henry (U17) Division U17"
"FWFC Blue G01","FWFC G01 Blue","RVS Classic GU16-17"
"FWFC Blue G01","FWFC G01 Blue","Sounders FC Cup GU17 Gold"
"FWFC Blue G01","FWFC G01 Blue (A)","RCL G01 Div 3"
"FWFC Fireballs G01","FWFC G01 Fireballs","NPSL Division 2 (01) U17"
"Granite Falls Thunderbirds G01","GFYSC Thunderbirds","NPSL Division 2 (01) U17"
"GS Surf A G01","GREATER SEATTLE SURF GS SURF 01 A (WA)","Nike Crossfire Challenge Super Group U17"
"GS Surf A G01","GREATER SEATTLE SURF GS SURF 01 A (WA)","Timbers Winter Showcase 2001 FWRL U17"
"GS Surf A G01","GS Surf G01 A","RCL G01 Div 1"
"GS Surf B G01","GREATER SEATTLE SURF G01 B","Showcase of Champions Girls U17"
"GS Surf B G01","GS Surf G01 B","RCL G01 Div 3"
"Harbor Premier Green G01","HARBOR PREMIER G01 (WA)","Nike Crossfire Challenge Super Group U17"
"Harbor Premier Green G01","Harbor Premier G01 Green A","RCL G01 Div 2"
"Harbor Premier Green G02","Harbor Premier G02 Green","RVS Classic GU16-17"
"HSC GPS Newberg G01","GPS OREGON BAYERN MUNCHEN-NEWBERG (OR)","Oswego Nike Cup Silver U17"
"Idaho Rush Premier G01","IDAHO RUSH PREMIER (2001)","Showcase of Champions Girls U17"
"Irish FC Gators G01","Irish Gators G01","Cranberry Cup U16-17"
"Irish FC Gators G01","Irish Gators","Xtreme Cup GU17"
"ISC Gunners A G01","ISC GUNNERS FC ISC GUNNERS G01 A","Showcase of Champions Girls U17"
"ISC Gunners A G01","ISC GUNNERS FC ISC GUNNERS G01 A (WA)","Timbers Winter Showcase 2001 Showcase U17"
"ISC Gunners A G01","ISC Gunners G01A","US Club Regionals G01"
"ISC Gunners A G01","ISC Gunners G01A","PSPL WNPL U17"
"ISC Gunners B G01","ISC GUNNERS FC ISC GUNNERS G01 B","WA Rush Cup GU17 Gold"
"ISC Gunners B G01","ISC Gunners G01B","Sounders FC Cup GU17 Silver"
"ISC Gunners B G01","ISC Gunners G01B","PSPL Classic U17"
"Kent United Green G01","Kent United G01 Leeman","Eastside FC Cup GU17"
"Kent United Green G01","KENT UNITED/KYSA KENT UNITED G01 GREEN (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Kitsap Alliance Red G01","Kitsap Alliance FC - G01 A","RCL G01 Div 3"
"Kitsap Alliance Red G01","Kitsap Alliance FC G01","US Club Regionals G01"
"Kitsap Alliance Red G01","KITSAP ALLIANCE FC KAFC G01 (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Lake Hills Extreme G01","LAKE HILLS EXTREME G01 (WA)","Bend Premier Cup Amandine Henry (U17) Division U17"
"Missfits Phoenix G01","NORTH STATE SOCCER MISSFITS PHOENIX 01 (CAN)","Bend Premier Cup Amandine Henry (U17) Division U17"
"MRFC Blue G01","MRFC G01 Carver","Rainier Challenge Copa U17"
"MRFC Blue G01","MRFC G01 Carver","PSPL Classic U17"
"NPSA Titans Navy G01","NPSA G01 Navy Bellevue","Skagit Firecracker Div. 1 U17"
"NPSA Titans Navy G01","NPSA G01 Navy Bellevue","US Club Regionals G01"
"NPSA Titans Navy G01","NPSA G01 Navy Bellevue","Sounders FC Cup GU17 Gold"
"NPSA Titans Navy G01","NPSA G01 Navy Bellevue","PSPL WNPL U17"
"NSC Green Velocity G02","NSC G02 Green Velocity","Cranberry Cup U16-17"
"NSC White Adrenaline G02","NSC G02 White Adrenaline","Cranberry Cup U16-17"
"NSGSC Metro G00","NSGSCMETRO2000 (CND)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"NSGSC Metro G01","NSGSCMETRO2001 (CND)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"NW United Black G01","Northwest United - GU17 Black","RCL G01 Div 3"
"NW United Black G01","NORTHWEST UNITED FC NW UNITED FC01 HOUPLIN","WA Rush Cup GU17 Gold"
"NW United Black G01","NORTHWEST UNITED FC NW UNITED FC01 HOUPLIN (WA)","Nike Crossfire Challenge Silver Group U17"
"NW United Black G01","NW United G01 Black","Skagit Firecracker Div. 1 U17"
"NW United Red G01","Northwest United FC G01 Red - Vega","NPSL Division 2 (01) U17"
"Pacific FC Blue G01","PACIFIC FC 01 BLUE","Clash At the Border Gold/Silver"
"Pacific FC Blue G01","PACIFIC FC 01 BLUE (WA)","Nike Crossfire Challenge Silver Group U17"
"Pacific FC Blue G01","PACIFIC FC 01 BLUE (WA)","Bend Premier Cup Amandine Henry (U17) Division U17"
"Pacific FC Force G01","Pacific FC 01 Force","Eastside FC Cup GU17"
"Pacific FC Ice G01","PACIFIC FC G01 PACIFIC ICE (OR)","Oswego Nike Cup Silver U17"
"PacNW Blue G01","PacNW 01 Blue","Rainier Challenge Copa U17"
"PacNW Blue G01","PacNW G01 Blue B","RCL G01 Div 2"
"PacNW Maroon G01","PacNW G01 Maroon A","RCL G01 Div 1"
"PCSC Comets Black G01","PCSC FC Comets Black","PSPL Classic U17"
"PCU Black G01","PCU 01G Black","Crossfire Select U17 Gold"
"PCU Red 1 G01","PCU 01G Red","Crossfire Select U17 Gold"
"PCU Red 1 G01","PCU 01G RED","Clash At the Border Super"
"Pinnacles FC G00","PINNACLES FC (CND)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"Port Moody Palmeiras G01","PORT MOODY SOCCER PALMEIRAS (CND:BC)","SX Cup Girls U17 Gold - Tier 3 U17"
"Prince George Timberwolves G01","PGYSA PG TIMBERWOLVES ()","SX Cup Girls U17 Gold - Tier 3 U17"
"Raiders -Unk G01","RAIDERS 01( VIGNJEVIC)","Showcase of Champions Girls U17"
"Richmond FC G01","RGSA Richmond FC","Skagit Firecracker Div. 1 U17"
"Rocklin YSC Heat G01","ROCKLIN FC 01G NAVY-HEAT (CAN)","Bend Premier Cup Amandine Henry (U17) Division U17"
"Rocky Mountain FC G01","ROCKY MOUNTAIN FC RMFC 2001/2002 GIRLS (MT)","Nike Crossfire Challenge Silver Group U17"
"RSA Elite Cata G01","RSA Elite G01 Cato","PSPL WSPL U17"
"RSA Elite Mejia G01","RSA Elite G01 Mejia","RVS Classic GU16-17"
"RSA Elite Mejia G01","RSA Elite G01 Mejia","Sounders FC Cup GU17 Silver"
"RV Slammers Orange G01","Rainier Valley Slammers","RCL G01 Div 1"
"RV Slammers Orange G02","RVS G02 Orange","RVS Classic GU16-17"
"San Bruno Tornados G01","SAN BRUNO LOWEN83 TORNADOS (CAN)","Nike Crossfire Challenge Super Group U17"
"San Diego Surf Academy G01","SD SURF ACADEMY (PRAINO-MILLER) (CAS)","Nike Crossfire Challenge Silver Group U17"
"Seattle United Copa G01","Seattle United DA2 Copa","Rainier Challenge Copa U17"
"Seattle United Copa G01","Seattle United G01 Copa A","RCL G01 Div 1"
"Seattle United Copa G01","SEATTLE UNITED REIGN ACADEMY 2 COPA (WA)","Timbers Winter Showcase 2001 FWRL U17"
"Seattle United S Blue G02","Seattle United G02 South Blue","Xtreme Cup GU17"
"Seattle United Shoreline Blue G01","Seattle United G01 Shoreline Blue","Xtreme Cup GU17"
"Seattle United Shoreline Blue G01","SU G01 Shoreline Blue","Crossfire Select U17 Gold"
"Seattle United Shoreline Blue G01","Seattle United SH G01 Blue","NPSL Division 2 (01) U17"
"Seattle United Tango G01","Seattle United G01 Tango B","RCL G01 Div 2"
"Seattle United Tango G01","SU G01 Tango","Rainier Challenge Copa U17"
"Seattle United Tango G01","SU G01 Tango","Beaverton Cup U17 Silver"
"Seattle United Tango G02","SU G02 Tango","Beaverton Cup U17 Silver"
"Seattle United W Blue G01","Seattle United West G01 Blue","Skagit Firecracker Div. 1 U17"
"Seattle United W Blue G01","Seattle United West G01 Blue","Eastside FC Cup GU17"
"Seattle United W Blue G01","SU West Blue G01","Crossfire Select U17 Gold"
"Seattle United W Blue G01","Seattle United West G01 Blue","NPSL Division 2 (01) U17"
"Shoreline SC Verrou G01","Shoreline Sports Club Verrou G01","PSPL WSPL U17"
"Snohomish United Black G01","SNOHOMISH UNITED BLACK A","RCL G01 Div 2"
"Snohomish United Black G01","Snohomish United G01 Black A","Skagit Firecracker Div. 1 U17"
"Snohomish United Black G01","SNOHOMISH UNITED GU01BLACK A (WA)","Nike Crossfire Challenge Gold Group U17"
"South Whidbey Reign G01","Whidbey Reign","Crossfire Select U17 Gold"
"South Whidbey Reign G01","South Whidbey Reign GU17","NPSL Division 2 (01) U17"
"Spokane Foxes Premier G01","Foxes 01 - Cardenas","Sounders FC Cup GU17 Gold"
"Spokane Foxes Premier G01","Spokane Foxes 01 Premier","US Club Regionals G01"
"Spokane Foxes Premier G01","Spokane Foxes Pumas FC '01 Foxes Premier","PSPL WNPL U17"
"Spokane Foxes Premier G01","SPOKANE FOXES PUMAS FC '01 FOXES PREMIER (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Spokane Sounders A G01","Spokane Sounders G01A","RCL G01 Div 1"
"Spokane Sounders A G01","SSC SHADOW SPOKANE SOUNDERS G01-A (WA)","Timbers Winter Showcase 2001 FWRL U17"
"Spokane Sounders B G01","Spokane Sounders G01B","RCL G01 Div 2"
"Spokane Sounders B G01","SPOKANE SOUNDERS G01B (WA)","Nike Crossfire Challenge Gold Group U17"
"Squamish United G01","SQUAMISH YOUTH U17 SYSA UNITED GIRLS (CND:BC)","SX Cup Girls U17 Gold - Tier 3 U17"
"Surrey Guildford United Synergy G00","SURREY GUILDFORD UNITED SYNERGY (CND:BC)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"TC United Navy G01","TC United G01 Navy - Hall","Sounders FC Cup GU17 Silver"
"TC United Navy G01","TC United G01 Navy-Hall","PSPL WSPL U17"
"TC United Navy G01","TC UNITED G01 NAVY-HALL","Clash At the Border Gold/Silver"
"Three Rivers SC Black G01","3RSC G01 RCL Black","RCL G01 Div 2"
"Three Rivers SC Green G01","3RSC G01 RCL Green","RCL G01 Div 3"
"THUSC Xenon G01","THUSC XENON","Clash At the Border Gold/Silver"
"THUSC Xenon G01","THUSC XENON (OR)","Oswego Nike Cup Silver U17"
"Utah SA Premier G01","UTAH SOCCER ALLIANCE USA PREMIER 01 AR (UT)","Nike Crossfire Challenge Super Group U17"
"Vancouver FC G00","VANCOUVER FC U18 GIRLS (CND)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"WA East G01","Washington East SC G01","PSPL WSPL U17"
"WA East G01","WASHINGTON EAST SC WASHINGTON EAST G01 (WA)","Oswego Nike Cup Gold U17"
"WA Rush G01","Washington Rush G01 A","RCL G01 Div 1"
"WA Rush G01","WASHINGTON RUSH WA RUSH G01","Showcase of Champions Girls U17"
"WA Rush G01","WASHINGTON RUSH WA RUSH G01","WA Rush Cup GU17 Gold"
"WA Rush G01","WASHINGTON RUSH WA RUSH G01 (WA)","Nike Crossfire Challenge Gold Group U17"
"Walla Walla United SC G01","Walla Walla United Soccer Club 01 Lash","PSPL Classic U17"
"Wasatch Elite G01","WASATCH 01 GIRLS TM (UT)","Nike Crossfire Challenge Gold Group U17"
"Wasatch Elite G01","WASATCH SC WASATCH ELITE TM (UT)","Nike Crossfire Challenge Super Group U17"
"Washington Timbers Red 1 G01","WA TIMBERS 01G REDS (WA)","Oswego Nike Cup Gold U17"
"Washington Timbers Red 1 G01","WA TIMBERS 01G REDS (WA)","Timbers Winter Showcase 2001 Showcase U17"
"Washington Timbers White 1 G01","WASHINGTON TIMBERS FC 01G WHITE","Clash At the Border Gold/Silver"
"Washington Timbers White 1 G01","WASHINGTON TIMBERS WA TIMBERS 01G WHITE (WA)","Bend Premier Cup Amandine Henry (U17) Division U17"
"Washington Timbers White 1 G01","WTFC 01G White","Beaverton Cup U17 Silver"
"Wenatchee Valley United G01","Wenatchee Valley United G01","Xtreme Cup GU17"
"Wenatchee Valley United G01","UNITED SC Vipers","PSPL Classic U17"
"West Coast Selects G01","WEST COAST AUTO GROUP WESTCOAST FC SELECTS (CND:BC)","SX Cup Girls U17/U18 Metro - Tier 2 U17"
"West Coast Selects G01","WestCoast FC Selects","RVS Classic GU16-17"
"Westside Timbers -Unk G02","WESTSIDE TIMBERS AT BLUE MOUNTAIN ROMO G16 (OR)","Oswego Nike Cup Silver U17"
"Westside Timbers Copa G01","WESTSIDE TIMBERS 01G COPA","Clash At the Border Gold/Silver"
"Westside Timbers Copa TS G01","WESTSIDE TIMBERS COPA T/S (OR)","Bend Premier Cup Amandine Henry (U17) Division U17"
"Westside Timbers Samba TS G01","WT 01G Samba TS","Beaverton Cup U17 Silver"
"Westside Timbers Samba TS G02","WT 02G Samba BTS","Beaverton Cup U17 Silver"
"Whatcom FC Rangers Gold G01","WHATCOM F.C. RANGERS 01 GOLD (WA)","Nike Crossfire Challenge Super Group U17"
"Whatcom FC Rangers Gold G01","Whatcom FC Rangers - G01 Gold","RCL G01 Div 2"
"Whitecaps FC Academy G01","112 Whitecaps FC Regional Academy 01 G","Baker Blast U17"
"Williams Lake Storm G01","WLYSA WL STORM (CND:BC)","SX Cup Girls U17 Gold - Tier 3 U17"
"WPFC Black G01","WPFC - G01 Black","Rainier Challenge Copa U17"
"WPFC Black G01","WPFC G01 Black B","RCL G01 Div 1"
"WPFC Black G01","WPFC GU 01 BLACK (WA)","Nike Crossfire Challenge Super Group U17"
"WPFC Black G01","WPFC GU 01 BLACK (WA)","Timbers Winter Showcase 2001 FWRL U17"
"WPFC ECNL G02","WASHINGTON PREMIER FC WPFC G02 ECNL (WA)","Nike Crossfire Challenge Gold Group U17"
"WPFC Navy G01","WPFC G01 Navy C","RCL G01 Div 3"
"WPFC White G01","WASHINGTON PREMIER WPFC G01 WHITE (WA)","Nike Crossfire Challenge Silver Group U17"
"WPFC White G01","WPFC G01 White","Rainier Challenge Copa U17"
"WPFC White G01","WPFC G01 White","Eastside FC Cup GU17"
"WPFC White G01","WPFC G01 White C","RCL G01 Div 3"
