"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2017-06-08,"Wasatch Rebels G04",1,"PVSC United Fusion G04",1,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-09,"PVSC United Fusion G04",1,"Bridger Valley SC G04",2,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-09,"Real Middleton CF Alcoracan G04",0,"Wasatch Rebels G04",2,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-09,"PVSC United Fusion G04",3,"Real Middleton CF Alcoracan G04",2,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-09,"Bridger Valley SC G04",0,"Wasatch Rebels G04",0,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-10,"Bridger Valley SC G04",1,"Real Middleton CF Alcoracan G04",0,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-10,"Bridger Valley SC G04",1,"Wasatch Rebels G04",4,"Yellowstone Cup Girls U13/14 Bronze","neutral","neutral","Grass"
2017-06-16,"NC Alliance FC G05",3,"EPIC G05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-16,"Seattle United Shoreline Blue G05",0,"FC Edmonds Quiet Riot G05",8,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-16,"Tlaxtli G05",9,"WA Rush Nero G05",1,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-16,"GS Surf A G05",4,"Seattle Celtic Green G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"Wenatchee Valley United G05",3,"EPIC G05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"EPIC G05",0,"FC Edmonds Quiet Riot G05",6,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"Wenatchee Valley United G05",7,"Seattle United Shoreline Blue G05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"FC Edmonds Quiet Riot G05",2,"NC Alliance FC G05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-17,"Seattle United W Blue G05",0,"Bellevue United Blue Angels G05",5,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"NW United Black G05",3,"Richmond FC Thunder G05",3,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"Richmond FC Thunder G05",8,"Seattle United W Blue G05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"Bellevue United Blue Angels G05",4,"NW United Black G05",1,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-17,"WA Rush Nero G05",2,"BIFC Blue G05",2,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"Tlaxtli G05",3,"Snohomish United Red G05",2,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"BIFC Blue G05",3,"Snohomish United Red G05",0,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-17,"Coastal FC G05",1,"Dragons FC G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"ISC Gunners A G05",0,"Surrey United G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"Coastal FC G05",1,"GS Surf A G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"Dragons FC G05",1,"ISC Gunners A G05",6,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"Seattle Celtic Green G05",0,"Surrey United G05",2,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-17,"DCS Metro G05",1,"ISC Gunners B G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Turf"
2017-06-17,"Fraser Valley Selects Real G05",2,"Seattle Celtic White G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Turf"
2017-06-17,"Cascade FC Green G05",2,"MIFC Crush G05",4,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-17,"ISC Gunners C G05",0,"Fraser Valley Selects Barca G05",4,"Starfire Spring Classic GU13 Silver","neutral","neutral","Turf"
2017-06-17,"DCS Metro G05",2,"Fraser Valley Selects Real G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Turf"
2017-06-17,"ISC Gunners B G05",2,"Seattle Celtic White G05",1,"Starfire Spring Classic GU13 Silver","neutral","neutral","Unk"
2017-06-17,"ISC Gunners C G05",2,"Cascade FC Green G05",3,"Starfire Spring Classic GU13 Silver","neutral","neutral","Unk"
2017-06-17,"Fraser Valley Selects Barca G05",4,"MIFC Crush G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-18,"NC Alliance FC G05",1,"Wenatchee Valley United G05",1,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"EPIC G05",1,"Seattle United Shoreline Blue G05",1,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"FC Edmonds Quiet Riot G05",1,"Wenatchee Valley United G05",0,"Skagit Firecracker Div. 1 U13","neutral","neutral","Grass"
2017-06-18,"Bellevue United Blue Angels G05",1,"Richmond FC Thunder G05",3,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"NW United Black G05",1,"Seattle United W Blue G05",0,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"Richmond FC Thunder G05",3,"Bellevue United Blue Angels G05",5,"Skagit Firecracker Div. 2 U13","neutral","neutral","Grass"
2017-06-18,"BIFC Blue G05",3,"Tlaxtli G05",2,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Snohomish United Red G05",1,"WA Rush Nero G05",2,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Tlaxtli G05",4,"BIFC Blue G05",1,"Skagit Firecracker Div. 3 U13","neutral","neutral","Grass"
2017-06-18,"Surrey United G05",2,"GS Surf A G05",2,"Starfire Spring Classic GU13 Gold","neutral","neutral","Turf"
2017-06-18,"Seattle Celtic Green G05",3,"Dragons FC G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Unk"
2017-06-18,"Coastal FC G05",1,"ISC Gunners A G05",0,"Starfire Spring Classic GU13 Gold","neutral","neutral","Turf"
2017-06-18,"Coastal FC G05",0,"Surrey United G05",2,"Starfire Spring Classic GU13 Gold","neutral","neutral","Grass"
2017-06-18,"ISC Gunners B G05",0,"Fraser Valley Selects Real G05",1,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-18,"Seattle Celtic White G05",0,"DCS Metro G05",3,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-18,"MIFC Crush G05",3,"ISC Gunners C G05",1,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-18,"Fraser Valley Selects Barca G05",1,"Cascade FC Green G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-18,"DCS Metro G05",0,"Fraser Valley Selects Barca G05",0,"Starfire Spring Classic GU13 Silver","neutral","neutral","Grass"
2017-06-23,"Emerald City FC Green G05",2,"CFC Strikers G05",0,"Baker Blast U13","neutral","neutral","Grass"
2017-06-23,"FC Edmonds Quiet Riot G05",0,"Mountain United FC G05",2,"Baker Blast U13","neutral","neutral","Grass"
2017-06-23,"Irish America G05",1,"Richmond FC Thunder G05",6,"Baker Blast U13","neutral","neutral","Grass"
2017-06-23,"THUSC Neon Black G05",0,"DMCV Sharks G05",4,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"Westside Timbers Copa TS G05",0,"Washington Timbers Red 1 G05",0,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"PCU Red 1 G05",3,"Crossfire OR SSC Blue I G05",1,"Clash At the Border Super","neutral","neutral","Grass"
2017-06-23,"Aloha United SC Black G05",0,"THUSC Neon Green G05",6,"Clash At the Border Gold/Silver/Bronze","neutral","neutral","Grass"
2017-06-23,"Pacific FC Panthers G05",4,"Bend FC Timbers White G05",0,"Clash At the Border Gold/Silver/Bronze","neutral","neutral","Grass"
2017-06-23,"Washington Timbers Red 2 G05",3,"PCU Red 2 G05",0,"Clash At the Border Gold/Silver/Bronze","neutral","neutral","Grass"
2017-06-23,"Crossfire OR LOSC Blue I G05",5,"THUSC Iron G05",0,"Clash At the Border Gold/Silver/Bronze","neutral","neutral","Grass"
2017-06-23,"Eastside Timbers Red G05",0,"FC Elk Grove Platinum 1 G05",4,"Clash At the Border Gold/Silver/Bronze","neutral","neutral","Grass"
